county,year,temp
87,1995,49.25
87,2000,50.51
87,2005,50.80
87,2010,50.42
87,2015,50.99
89,1985,51.43
89,1990,53.14
89,1995,53.18
89,2000,54.77
89,2005,54.63
89,2010,54.40
89,2015,55.07
91,1985,40.58
91,1990,41.59
91,1995,41.63
91,2000,43.05
91,2005,42.61
91,2010,41.89
91,2015,43.43
93,1985,37.32
93,1990,38.21
93,1995,38.24
93,2000,39.56
93,2005,39.23
93,2010,38.50
93,2015,39.92
95,1985,47.56
95,1990,50.03
95,1995,49.58
95,2000,51.25
95,2005,51.61
95,2010,50.77
95,2015,51.68
97,1985,36.62
97,1990,37.95
97,1995,37.80
97,2000,39.24
97,2005,38.46
97,2010,38.23
97,2015,39.34
99,1985,52.18
99,1990,53.49
99,1995,53.61
99,2000,54.94
99,2005,55.02
99,2010,54.80
99,2015,55.48
101,1985,49.81
101,1990,51.93
101,1995,51.49
101,2000,53.40
101,2005,53.22
101,2010,52.87
101,2015,53.53
103,1985,42.44
103,1990,44.32
103,1995,44.52
103,2000,45.70
103,2005,45.22
103,2010,44.15
103,2015,46.46
105,1985,38.08
105,1990,38.83
105,1995,39.80
105,2000,40.82
105,2005,40.40
105,2010,39.83
105,2015,41.94
107,1985,37.63
107,1990,39.62
107,1995,39.86
107,2000,40.96
107,2005,40.51
107,2010,39.68
107,2015,41.99
109,1985,38.26
109,1990,39.25
109,1995,39.63
109,2000,40.78
109,2005,40.31
109,2010,39.98
109,2015,40.94
111,1985,34.03
111,1990,34.67
111,1995,35.17
111,2000,36.29
111,2005,35.63
111,2010,35.02
111,2015,37.05
113,1985,43.66
113,1990,44.71
113,1995,45.29
113,2000,46.33
113,2005,45.82
113,2010,44.80
113,2015,46.40
115,1985,47.44
115,1990,50.18
115,1995,49.52
115,2000,51.21
115,2005,51.36
115,2010,50.50
115,2015,51.38
117,1985,34.31
117,1990,35.62
117,1995,35.34
117,2000,36.81
117,2005,36.11
117,2010,35.85
117,2015,37.55
119,1985,39.03
119,1990,39.83
119,1995,39.88
119,2000,41.44
119,2005,41.22
119,2010,40.42
119,2015,41.76
121,1985,47.74
121,1990,49.76
121,1995,49.64
121,2000,51.00
121,2005,51.53
121,2010,50.74
121,2015,51.55
123,1985,46.49
123,1990,48.68
123,1995,48.50
123,2000,49.88
123,2005,50.02
123,2010,49.32
123,2015,50.01
125,1985,48.97
125,1990,51.04
125,1995,50.67
125,2000,52.18
125,2005,52.79
125,2010,51.78
125,2015,53.02
