county,year,precip
89,1995,41.75
89,2000,42.23
89,2005,44.49
89,2010,35.29
89,2015,42.48
91,1985,36.50
91,1990,51.46
91,1995,41.46
91,2000,40.08
91,2005,45.93
91,2010,35.33
91,2015,44.95
93,1985,38.35
93,1990,44.71
93,1995,38.16
93,2000,37.85
93,2005,40.51
93,2010,33.78
93,2015,37.95
95,1985,37.62
95,1990,40.63
95,1995,30.15
95,2000,37.51
95,2005,28.00
95,2010,33.64
95,2015,36.91
97,1985,38.18
97,1990,51.42
97,1995,43.11
97,2000,42.33
97,2005,41.26
97,2010,34.87
97,2015,42.33
99,1985,41.82
99,1990,49.39
99,1995,34.51
99,2000,39.00
99,2005,38.23
99,2010,39.35
99,2015,43.20
101,1985,39.65
101,1990,50.97
101,1995,42.33
101,2000,37.76
101,2005,39.99
101,2010,31.87
101,2015,36.87
103,1985,42.30
103,1990,48.02
103,1995,36.98
103,2000,38.76
103,2005,39.34
103,2010,34.22
103,2015,38.75
105,1985,40.09
105,1990,50.57
105,1995,42.39
105,2000,39.99
105,2005,37.07
105,2010,44.80
105,2015,48.62
107,1985,36.41
107,1990,50.91
107,1995,36.87
107,2000,36.81
107,2005,39.54
107,2010,34.85
107,2015,46.81
109,1985,36.93
109,1990,52.65
109,1995,43.46
109,2000,39.18
109,2005,44.62
109,2010,34.82
109,2015,42.75
111,1985,43.17
111,1990,54.70
111,1995,40.38
111,2000,40.45
111,2005,42.43
111,2010,39.76
111,2015,46.46
113,1985,39.24
113,1990,56.09
113,1995,43.62
113,2000,40.75
113,2005,41.21
113,2010,34.49
113,2015,44.72
115,1985,41.63
115,1990,50.30
115,1995,39.12
115,2000,40.54
115,2005,42.86
115,2010,37.77
115,2015,42.81
117,1985,41.11
117,1990,54.84
117,1995,44.30
117,2000,42.73
117,2005,42.66
117,2010,35.01
117,2015,42.22
119,1985,40.35
119,1990,53.38
119,1995,37.51
119,2000,38.54
119,2005,44.31
119,2010,35.34
119,2015,41.21
121,1985,41.81
121,1990,50.79
121,1995,37.71
121,2000,39.99
121,2005,41.93
121,2010,35.83
121,2015,42.36
123,1985,37.91
123,1990,42.90
123,1995,33.10
123,2000,38.62
123,2005,32.54
123,2010,32.59
123,2015,38.40
125,1985,38.16
125,1990,46.10
125,1995,30.07
125,2000,38.50
125,2005,34.67
125,2010,33.18
125,2015,44.04
127,1985,40.79
127,1990,52.17
127,1995,39.69
127,2000,40.62
127,2005,44.26
127,2010,37.23
127,2015,42.71
129,1985,39.01
129,1990,50.92
129,1995,38.04
129,2000,44.02
129,2005,39.60
129,2010,39.21
129,2015,39.39
131,1985,38.57
131,1990,50.99
131,1995,40.47
131,2000,42.06
131,2005,35.31
131,2010,38.58
131,2015,46.44
133,1985,41.78
133,1990,49.61
133,1995,36.81
133,2000,41.13
133,2005,41.40
133,2010,39.05
133,2015,41.09
135,1985,43.63
135,1990,54.77
135,1995,39.97
135,2000,42.84
135,2005,42.62
135,2010,36.76
135,2015,46.04
137,1985,38.38
137,1990,46.78
137,1995,31.09
137,2000,37.44
137,2005,36.24
137,2010,31.81
137,2015,44.53
139,1985,42.15
139,1990,54.31
139,1995,41.17
139,2000,41.35
139,2005,39.92
139,2010,35.37
139,2015,41.28
141,1985,39.28
141,1990,52.72
141,1995,38.24
141,2000,42.23
141,2005,37.96
141,2010,38.66
141,2015,43.29
143,1985,37.30
143,1990,44.20
143,1995,34.90
143,2000,39.67
143,2005,37.91
143,2010,31.95
143,2015,39.79
145,1985,38.35
145,1990,47.95
145,1995,40.02
145,2000,44.78
145,2005,35.99
145,2010,39.79
145,2015,43.79
147,1985,37.62
147,1990,46.73
147,1995,35.91
147,2000,41.03
147,2005,38.94
147,2010,32.78
147,2015,40.65
149,1985,37.76
149,1990,51.37
149,1995,43.64
149,2000,39.72
149,2005,44.80
149,2010,36.18
149,2015,46.49
151,1985,40.74
151,1990,54.92
151,1995,36.74
151,2000,44.35
151,2005,41.03
151,2010,38.19
151,2015,40.20
153,1985,44.12
153,1990,50.39
153,1995,35.57
153,2000,40.78
153,2005,38.58
153,2010,36.47
153,2015,39.24
155,1985,42.16
155,1990,48.22
155,1995,33.95
155,2000,38.78
155,2005,42.18
155,2010,39.41
155,2015,44.24
157,1985,38.77
157,1990,52.42
157,1995,36.49
157,2000,38.95
157,2005,43.98
157,2010,39.85
157,2015,38.19
159,1985,38.23
159,1990,49.65
159,1995,41.63
159,2000,39.16
159,2005,44.10
159,2010,33.45
159,2015,40.01
161,1985,36.72
161,1990,48.30
161,1995,32.11
161,2000,37.84
161,2005,35.55
161,2010,34.91
161,2015,50.74
163,1985,41.99
163,1990,51.02
163,1995,40.77
163,2000,39.98
163,2005,37.88
163,2010,43.20
163,2015,47.02
165,1985,42.37
165,1990,57.64
165,1995,42.32
165,2000,44.30
165,2005,40.59
165,2010,37.09
165,2015,48.17
167,1985,39.94
167,1990,54.29
167,1995,41.38
167,2000,42.41
167,2005,39.62
167,2010,40.28
167,2015,43.39
169,1985,40.54
169,1990,51.55
