county,year,precip
89,1995,55.81
89,2000,49.10
89,2005,46.96
89,2010,49.77
89,2015,67.36
91,1985,46.03
91,1990,56.35
91,1995,59.82
91,2000,40.51
91,2005,62.76
91,2010,45.96
91,2015,54.01
93,1985,51.75
93,1990,69.09
93,1995,62.69
93,2000,43.37
93,2005,58.95
93,2010,49.10
93,2015,65.41
95,1985,54.05
95,1990,61.82
95,1995,57.15
95,2000,50.89
95,2005,45.46
95,2010,49.56
95,2015,61.37
97,1985,69.09
97,1990,58.23
97,1995,76.95
97,2000,41.48
97,2005,68.08
97,2010,56.51
97,2015,71.90
99,1985,53.45
99,1990,55.19
99,1995,67.87
99,2000,38.97
99,2005,57.10
99,2010,44.51
99,2015,61.68
101,1985,48.10
101,1990,50.53
101,1995,50.84
101,2000,38.13
101,2005,53.31
101,2010,42.41
101,2015,62.12
103,1985,52.14
103,1990,67.78
103,1995,54.61
103,2000,47.08
103,2005,47.52
103,2010,49.10
103,2015,63.65
105,1985,46.03
105,1990,57.94
105,1995,59.07
105,2000,42.47
105,2005,63.23
105,2010,46.60
105,2015,51.55
107,1985,49.99
107,1990,58.62
107,1995,56.58
107,2000,42.33
107,2005,57.25
107,2010,47.91
107,2015,55.04
109,1985,51.17
109,1990,54.65
109,1995,59.43
109,2000,37.47
109,2005,55.51
109,2010,46.27
109,2015,66.36
111,1985,49.88
111,1990,52.20
111,1995,54.55
111,2000,43.79
111,2005,61.37
111,2010,48.32
111,2015,63.82
113,1985,43.25
113,1990,39.77
113,1995,50.23
113,2000,42.36
113,2005,60.62
113,2010,38.95
113,2015,63.90
115,1985,48.61
115,1990,53.48
115,1995,58.90
115,2000,44.32
115,2005,50.11
115,2010,50.69
115,2015,58.58
117,1985,46.35
117,1990,55.83
117,1995,57.75
117,2000,40.72
117,2005,56.01
117,2010,51.48
117,2015,61.14
119,1985,51.84
119,1990,55.61
119,1995,52.00
119,2000,40.47
119,2005,60.33
119,2010,46.04
119,2015,53.67
121,1985,44.39
121,1990,52.02
121,1995,59.17
121,2000,41.05
121,2005,52.67
121,2010,47.22
121,2015,62.02
123,1985,48.52
123,1990,51.69
123,1995,53.02
123,2000,45.16
123,2005,55.85
123,2010,43.30
123,2015,59.69
125,1985,52.56
125,1990,58.43
125,1995,55.77
125,2000,44.42
125,2005,58.38
125,2010,48.31
125,2015,56.09
127,1985,53.83
127,1990,61.41
127,1995,56.58
127,2000,46.20
127,2005,55.98
127,2010,49.70
127,2015,59.50
129,1985,59.65
129,1990,64.74
129,1995,63.75
129,2000,42.34
129,2005,60.89
129,2010,45.23
129,2015,63.78
131,1985,46.31
131,1990,51.84
131,1995,60.11
131,2000,37.23
131,2005,59.26
131,2010,42.47
131,2015,57.33
133,1985,50.81
133,1990,67.08
133,1995,59.38
133,2000,47.46
133,2005,54.79
133,2010,49.28
133,2015,64.02
