county,year,precip
89,1995,32.49
89,2000,19.45
89,2005,28.97
89,2010,31.36
89,2015,27.02
91,1985,15.96
91,1990,17.45
91,1995,28.27
91,2000,19.16
91,2005,20.23
91,2010,25.97
91,2015,27.29
93,1985,30.70
93,1990,25.28
93,1995,23.90
93,2000,20.05
93,2005,24.01
93,2010,28.15
93,2015,27.54
95,1985,31.54
95,1990,27.50
95,1995,29.80
95,2000,23.47
95,2005,29.57
95,2010,32.05
95,2015,36.54
97,1985,30.57
97,1990,27.17
97,1995,31.52
97,2000,26.15
97,2005,24.81
97,2010,34.71
97,2015,42.33
99,1985,28.64
99,1990,20.76
99,1995,24.07
99,2000,25.60
99,2005,22.97
99,2010,30.24
99,2015,26.74
101,1985,18.33
101,1990,16.80
101,1995,20.08
101,2000,15.52
101,2005,17.91
101,2010,22.51
101,2015,24.07
103,1985,21.22
103,1990,23.91
103,1995,31.25
103,2000,18.86
103,2005,26.02
103,2010,26.76
103,2015,25.12
105,1985,14.94
105,1990,20.00
105,1995,17.26
105,2000,14.73
105,2005,19.44
105,2010,18.22
105,2015,24.54
107,1985,25.73
107,1990,23.19
107,1995,34.44
107,2000,22.12
107,2005,29.78
107,2010,34.74
107,2015,27.21
109,1985,27.75
109,1990,25.68
109,1995,26.42
109,2000,24.63
109,2005,24.44
109,2010,34.30
109,2015,42.29
111,1985,19.22
111,1990,17.12
111,1995,20.23
111,2000,17.67
111,2005,21.35
111,2010,26.96
111,2015,23.40
113,1985,19.65
113,1990,19.52
113,1995,27.38
113,2000,18.25
113,2005,21.44
113,2010,29.88
113,2015,25.56
115,1985,22.29
115,1990,20.23
115,1995,28.98
115,2000,22.27
115,2005,24.83
115,2010,30.61
115,2015,24.10
117,1985,17.85
117,1990,18.99
117,1995,23.58
117,2000,17.87
117,2005,20.11
117,2010,26.91
117,2015,24.98
119,1985,28.22
119,1990,26.29
119,1995,32.18
119,2000,23.51
119,2005,27.08
119,2010,29.69
119,2015,28.73
121,1985,31.40
121,1990,26.39
121,1995,22.73
121,2000,19.81
121,2005,26.35
121,2010,26.88
121,2015,29.36
123,1985,13.67
123,1990,17.03
123,1995,19.12
123,2000,15.05
123,2005,21.12
123,2010,21.12
123,2015,24.27
125,1985,27.44
125,1990,27.40
125,1995,23.95
125,2000,20.80
125,2005,25.85
125,2010,26.84
125,2015,28.34
127,1985,31.43
127,1990,26.12
127,1995,32.76
127,2000,27.41
127,2005,28.98
127,2010,35.96
127,2015,42.41
129,1985,29.87
129,1990,26.63
129,1995,25.31
129,2000,22.32
129,2005,25.21
129,2010,29.39
129,2015,32.95
131,1985,29.09
131,1990,26.32
131,1995,29.42
131,2000,26.67
131,2005,25.96
131,2010,36.86
131,2015,46.25
133,1985,34.58
133,1990,27.81
133,1995,33.12
133,2000,27.24
133,2005,28.19
133,2010,34.37
133,2015,40.14
135,1985,16.88
135,1990,16.85
135,1995,21.60
135,2000,16.26
135,2005,18.65
135,2010,24.12
135,2015,22.93
137,1985,26.56
137,1990,19.38
137,1995,23.10
137,2000,21.80
137,2005,22.26
137,2010,28.52
137,2015,26.09
139,1985,27.57
139,1990,23.26
139,1995,34.89
139,2000,21.45
139,2005,29.98
139,2010,30.96
139,2015,28.93
141,1985,28.19
141,1990,28.12
141,1995,26.46
141,2000,21.58
141,2005,25.40
141,2010,28.56
141,2015,30.19
143,1985,33.53
143,1990,27.63
143,1995,23.24
143,2000,20.66
143,2005,25.28
143,2010,27.77
143,2015,31.41
145,1985,22.39
145,1990,18.50
145,1995,20.75
145,2000,20.22
145,2005,23.92
145,2010,23.83
145,2015,23.84
147,1985,35.53
147,1990,29.41
147,1995,35.46
147,2000,27.90
147,2005,33.41
147,2010,35.90
147,2015,40.64
149,1985,21.59
149,1990,24.03
149,1995,31.40
149,2000,20.59
149,2005,27.35
149,2010,30.73
149,2015,25.56
151,1985,27.79
151,1990,24.45
151,1995,26.16
151,2000,23.20
151,2005,24.70
151,2010,28.51
151,2015,40.92
153,1985,25.50
153,1990,28.52
153,1995,26.23
153,2000,26.87
153,2005,26.84
153,2010,37.11
153,2015,43.62
155,1985,29.52
155,1990,24.99
155,1995,24.95
155,2000,24.89
155,2005,25.92
155,2010,34.86
155,2015,41.44
157,1985,11.93
157,1990,17.28
157,1995,16.71
157,2000,14.30
157,2005,19.10
157,2010,16.58
157,2015,23.28
159,1985,29.66
159,1990,25.86
159,1995,23.52
159,2000,22.64
159,2005,24.19
159,2010,28.86
159,2015,38.71
161,1985,15.86
161,1990,15.93
161,1995,22.00
161,2000,19.75
161,2005,19.06
161,2010,21.33
161,2015,25.07
163,1985,28.76
163,1990,23.22
163,1995,25.81
163,2000,19.16
163,2005,22.87
163,2010,28.18
163,2015,23.76
165,1985,13.46
165,1990,16.53
165,1995,19.78
165,2000,17.40
165,2005,18.55
165,2010,18.10
165,2015,22.79
167,1985,28.39
167,1990,28.67
167,1995,31.00
167,2000,22.73
167,2005,26.35
167,2010,30.94
167,2015,30.05
169,1985,30.40
169,1990,27.00
169,1995,26.38
169,2000,21.79
169,2005,27.57
169,2010,30.21
169,2015,32.87
171,1985,17.43
171,1990,19.43
171,1995,28.19
171,2000,18.60
171,2005,22.58
171,2010,29.84
171,2015,29.49
173,1985,26.30
173,1990,29.53
173,1995,28.53
173,2000,24.37
173,2005,27.82
173,2010,30.66
173,2015,35.10
175,1985,25.94
175,1990,22.45
175,1995,27.31
175,2000,20.75
175,2005,24.52
175,2010,28.35
175,2015,24.45
177,1985,26.88
177,1990,26.36
177,1995,26.70
177,2000,25.85
177,2005,26.07
177,2010,36.15
177,2015,41.18
179,1985,28.32
179,1990,25.33
179,1995,32.66
179,2000,22.49
179,2005,29.99
179,2010,29.98
179,2015,30.59
181,1985,28.83
181,1990,27.86
181,1995,26.33
181,2000,23.98
181,2005,24.23
181,2010,31.92
181,2015,26.77
183,1985,28.12
183,1990,22.13
183,1995,29.51
183,2000,23.92
183,2005,26.76
183,2010,26.81
183,2015,27.27
185,1985,31.56
185,1990,27.76
185,1995,22.76
185,2000,21.54
185,2005,26.70
185,2010,25.84
185,2015,34.25
