county,year,precip
89,1995,39.13
89,2000,35.84
89,2005,35.26
89,2010,35.12
89,2015,46.55
91,1985,48.88
91,1990,52.62
91,1995,42.20
91,2000,44.00
91,2005,43.37
91,2010,39.94
91,2015,44.95
93,1985,59.96
93,1990,52.87
93,1995,47.74
93,2000,47.33
93,2005,46.51
93,2010,42.90
93,2015,54.03
95,1985,44.24
95,1990,55.32
95,1995,45.40
95,2000,42.06
95,2005,44.18
95,2010,43.17
95,2015,47.76
97,1985,53.47
97,1990,54.53
97,1995,45.45
97,2000,50.04
97,2005,48.41
97,2010,47.10
97,2015,52.14
99,1985,44.86
99,1990,50.00
99,1995,46.08
99,2000,43.15
99,2005,40.44
99,2010,45.28
99,2015,50.97
101,1985,56.86
101,1990,60.45
101,1995,53.33
101,2000,53.12
101,2005,54.75
101,2010,51.41
101,2015,60.57
103,1985,44.60
103,1990,55.77
103,1995,43.97
103,2000,43.40
103,2005,44.17
103,2010,42.67
103,2015,48.04
105,1985,43.13
105,1990,53.70
105,1995,45.05
105,2000,39.57
105,2005,43.06
105,2010,42.87
105,2015,49.29
107,1985,39.66
107,1990,55.19
107,1995,43.60
107,2000,42.20
107,2005,39.53
107,2010,43.66
107,2015,45.16
109,1985,42.34
109,1990,47.09
109,1995,45.25
109,2000,42.10
109,2005,42.16
109,2010,47.12
109,2015,50.45
