county,year,precip
89,1995,67.59
89,2000,45.06
89,2005,58.99
89,2010,52.10
89,2015,67.01
91,1985,51.24
91,1990,42.93
91,1995,47.57
91,2000,48.08
91,2005,39.88
91,2010,49.37
91,2015,53.32
93,1985,49.14
93,1990,39.83
93,1995,53.23
93,2000,41.46
93,2005,43.20
93,2010,43.83
93,2015,55.00
95,1985,56.43
95,1990,48.80
95,1995,52.63
95,2000,53.82
95,2005,59.91
95,2010,50.49
95,2015,60.93
97,1985,43.80
97,1990,53.57
97,1995,51.08
97,2000,33.85
97,2005,42.86
97,2010,45.80
97,2015,47.94
99,1985,50.60
99,1990,72.01
99,1995,70.05
99,2000,50.17
99,2005,63.66
99,2010,58.02
99,2015,75.05
101,1985,39.36
101,1990,40.69
101,1995,58.64
101,2000,45.18
101,2005,40.69
101,2010,47.25
101,2015,56.76
103,1985,50.26
103,1990,44.83
103,1995,54.32
103,2000,56.34
103,2005,55.56
103,2010,53.12
103,2015,67.74
105,1985,44.71
105,1990,42.53
105,1995,59.78
105,2000,40.11
105,2005,41.67
105,2010,36.64
105,2015,52.24
107,1985,44.08
107,1990,45.12
107,1995,51.96
107,2000,48.64
107,2005,51.67
107,2010,52.28
107,2015,65.33
109,1985,45.75
109,1990,51.50
109,1995,56.99
109,2000,36.75
109,2005,46.03
109,2010,41.77
109,2015,50.81
111,1985,49.99
111,1990,62.39
111,1995,59.11
111,2000,42.58
111,2005,56.49
111,2010,48.42
111,2015,63.87
113,1985,50.65
113,1990,75.16
113,1995,70.01
113,2000,47.71
113,2005,66.52
113,2010,55.18
113,2015,74.85
115,1985,39.18
115,1990,50.44
115,1995,48.26
115,2000,40.01
115,2005,44.16
115,2010,42.67
115,2015,51.64
117,1985,47.21
117,1990,41.66
117,1995,51.24
117,2000,47.65
117,2005,49.85
117,2010,51.72
117,2015,56.35
119,1985,48.22
119,1990,51.60
119,1995,52.34
119,2000,35.61
119,2005,41.97
119,2010,37.03
119,2015,49.67
121,1985,46.33
121,1990,55.99
121,1995,56.71
121,2000,40.57
121,2005,52.84
121,2010,47.31
121,2015,58.27
123,1985,50.31
123,1990,47.55
123,1995,57.93
123,2000,38.66
123,2005,42.47
123,2010,38.51
123,2015,55.41
125,1985,48.91
125,1990,43.75
125,1995,57.70
125,2000,36.65
125,2005,41.88
125,2010,39.47
125,2015,51.68
127,1985,43.77
127,1990,43.11
127,1995,55.55
127,2000,42.66
127,2005,39.18
127,2010,44.34
127,2015,51.58
129,1985,47.06
129,1990,45.02
129,1995,61.51
129,2000,54.79
129,2005,68.43
129,2010,52.47
129,2015,72.93
131,1985,48.32
131,1990,43.02
131,1995,47.00
131,2000,44.83
131,2005,40.19
131,2010,44.89
131,2015,54.92
133,1985,52.35
133,1990,41.78
133,1995,53.09
133,2000,58.93
133,2005,56.62
133,2010,50.68
133,2015,72.31
135,1985,51.13
135,1990,45.18
135,1995,52.36
135,2000,41.05
135,2005,38.81
135,2010,39.84
135,2015,52.87
137,1985,55.14
137,1990,45.58
137,1995,53.35
137,2000,61.31
137,2005,58.06
137,2010,53.58
137,2015,64.96
139,1985,46.51
139,1990,43.27
139,1995,40.14
139,2000,46.82
139,2005,48.85
139,2010,52.36
139,2015,54.00
141,1985,47.08
141,1990,43.09
141,1995,57.89
141,2000,55.23
141,2005,58.80
141,2010,50.74
141,2015,73.72
143,1985,46.83
143,1990,43.52
143,1995,43.76
143,2000,45.71
143,2005,50.84
143,2010,54.10
143,2015,55.94
145,1985,44.71
145,1990,46.76
145,1995,52.72
145,2000,44.52
145,2005,35.90
145,2010,39.96
145,2015,49.99
147,1985,46.08
147,1990,40.15
147,1995,52.72
147,2000,47.34
147,2005,51.01
147,2010,50.68
147,2015,61.78
149,1985,53.12
149,1990,62.86
149,1995,67.62
149,2000,43.15
149,2005,57.12
149,2010,46.51
149,2015,66.09
151,1985,51.70
151,1990,49.62
151,1995,55.72
151,2000,36.81
151,2005,40.43
151,2010,40.48
151,2015,53.56
153,1985,50.94
153,1990,41.20
153,1995,51.99
153,2000,41.18
153,2005,45.73
153,2010,40.47
153,2015,55.49
155,1985,44.58
155,1990,36.33
155,1995,51.86
155,2000,43.97
155,2005,40.58
155,2010,42.37
155,2015,55.24
157,1985,40.79
157,1990,52.13
157,1995,49.43
157,2000,36.59
157,2005,37.22
157,2010,46.87
157,2015,55.04
159,1985,44.82
159,1990,52.67
159,1995,56.14
159,2000,33.77
159,2005,42.54
159,2010,43.69
159,2015,48.29
161,1985,47.06
161,1990,55.63
161,1995,58.91
161,2000,39.07
161,2005,49.47
161,2010,42.56
161,2015,59.12
163,1985,41.21
163,1990,41.78
163,1995,53.68
163,2000,45.78
163,2005,45.18
163,2010,46.75
163,2015,61.95
165,1985,52.81
165,1990,37.64
165,1995,48.53
165,2000,41.68
165,2005,47.51
165,2010,42.54
165,2015,54.17
167,1985,49.35
167,1990,52.01
167,1995,57.94
167,2000,36.48
167,2005,43.02
167,2010,37.02
167,2015,53.94
169,1985,45.17
169,1990,55.68
169,1995,46.31
169,2000,37.05
169,2005,44.76
169,2010,47.91
169,2015,52.35
171,1985,47.55
171,1990,53.48
171,1995,50.60
171,2000,37.61
171,2005,45.14
171,2010,46.05
171,2015,56.58
173,1985,47.76
173,1990,73.74
173,1995,67.55
173,2000,54.33
173,2005,54.26
173,2010,58.39
173,2015,71.88
175,1985,59.75
175,1990,77.18
175,1995,81.51
175,2000,53.04
175,2005,72.16
175,2010,69.08
175,2015,81.15
177,1985,51.65
177,1990,46.11
177,1995,49.56
177,2000,50.05
177,2005,54.59
177,2010,50.99
177,2015,56.91
179,1985,46.61
179,1990,50.14
179,1995,48.80
179,2000,36.89
179,2005,43.15
179,2010,37.37
179,2015,48.68
181,1985,43.05
181,1990,42.55
181,1995,47.43
181,2000,40.72
181,2005,36.67
181,2010,36.22
181,2015,50.93
183,1985,40.81
183,1990,43.00
183,1995,56.32
183,2000,43.22
183,2005,39.84
183,2010,42.59
183,2015,55.84
185,1985,47.61
185,1990,41.46
185,1995,49.49
185,2000,41.97
185,2005,39.04
185,2010,37.45
185,2015,51.51
187,1985,48.45
187,1990,45.83
187,1995,52.33
187,2000,48.57
187,2005,55.17
187,2010,53.23
187,2015,58.92
189,1985,47.72
189,1990,58.32
189,1995,56.50
189,2000,42.39
189,2005,50.45
189,2010,48.24
189,2015,66.80
191,1985,38.60
191,1990,42.32
191,1995,50.82
191,2000,45.63
191,2005,45.93
191,2010,47.36
191,2015,61.79
193,1985,46.43
193,1990,55.89
193,1995,51.37
193,2000,37.80
193,2005,45.50
193,2010,45.82
193,2015,57.13
195,1985,38.67
195,1990,42.22
195,1995,54.12
195,2000,41.14
195,2005,42.00
195,2010,45.55
195,2015,57.07
197,1985,43.45
197,1990,54.37
197,1995,48.92
197,2000,36.31
197,2005,44.17
197,2010,44.63
197,2015,48.29
199,1985,46.34
199,1990,58.05
199,1995,58.79
199,2000,41.63
199,2005,57.61
199,2010,47.45
199,2015,60.65
