county,year,temp
89,1995,54.60
89,2000,54.80
89,2005,55.47
89,2010,54.85
89,2015,56.73
91,1985,59.66
91,1990,61.55
91,1995,58.98
91,2000,58.60
91,2005,59.78
91,2010,59.56
91,2015,60.48
93,1985,61.42
93,1990,63.58
93,1995,60.52
93,2000,60.32
93,2005,61.57
93,2010,61.10
93,2015,63.04
95,1985,63.02
95,1990,64.16
95,1995,61.52
95,2000,61.40
95,2005,62.24
95,2010,62.09
95,2015,63.70
97,1985,58.02
97,1990,59.92
97,1995,57.61
97,2000,57.48
97,2005,58.49
97,2010,58.22
97,2015,59.47
99,1985,51.71
99,1990,53.73
99,1995,51.53
99,2000,51.86
99,2005,52.38
99,2010,51.39
99,2015,53.57
101,1985,60.73
101,1990,62.59
101,1995,59.81
101,2000,59.65
101,2005,60.87
101,2010,60.52
101,2015,61.78
103,1985,62.25
103,1990,63.66
103,1995,60.81
103,2000,60.72
103,2005,61.75
103,2010,61.13
103,2015,63.25
105,1985,60.20
105,1990,62.59
105,1995,59.53
105,2000,59.24
105,2005,60.59
105,2010,60.27
105,2015,61.59
107,1985,61.98
107,1990,63.44
107,1995,60.42
107,2000,60.47
107,2005,61.51
107,2010,61.14
107,2015,62.81
109,1985,58.76
109,1990,60.91
109,1995,58.25
109,2000,58.25
109,2005,59.14
109,2010,58.74
109,2015,60.54
111,1985,55.88
111,1990,58.23
111,1995,55.70
111,2000,55.91
111,2005,56.53
111,2010,56.22
111,2015,57.87
113,1985,52.76
113,1990,54.74
113,1995,52.63
113,2000,53.07
113,2005,53.54
113,2010,52.61
113,2015,54.82
115,1985,53.47
115,1990,55.78
115,1995,53.48
115,2000,53.73
115,2005,54.53
115,2010,53.72
115,2015,55.81
117,1985,61.07
117,1990,62.47
117,1995,59.73
117,2000,59.54
117,2005,60.77
117,2010,60.60
117,2015,61.98
119,1985,59.66
119,1990,61.92
119,1995,59.12
119,2000,59.21
119,2005,60.32
119,2010,60.23
119,2015,61.77
121,1985,50.65
121,1990,53.07
121,1995,50.69
121,2000,50.85
121,2005,51.69
121,2010,50.72
121,2015,52.73
123,1985,60.18
123,1990,62.77
123,1995,59.61
123,2000,59.65
123,2005,60.83
123,2010,60.33
123,2015,62.40
125,1985,60.30
125,1990,62.80
125,1995,59.63
125,2000,59.61
125,2005,60.88
125,2010,60.40
125,2015,62.54
127,1985,59.41
127,1990,61.47
127,1995,58.93
127,2000,58.66
127,2005,59.79
127,2010,59.65
127,2015,60.78
129,1985,63.87
129,1990,65.12
129,1995,62.13
129,2000,62.02
129,2005,63.30
129,2010,62.36
129,2015,64.59
131,1985,59.38
131,1990,61.16
131,1995,58.71
131,2000,58.34
131,2005,59.73
131,2010,59.42
131,2015,60.15
133,1985,63.06
133,1990,64.28
133,1995,61.44
133,2000,61.09
133,2005,62.28
133,2010,61.53
133,2015,63.73
135,1985,58.51
135,1990,60.73
135,1995,57.98
135,2000,57.97
135,2005,59.08
135,2010,58.89
135,2015,59.48
137,1985,63.49
137,1990,64.75
137,1995,61.85
137,2000,61.84
137,2005,62.72
137,2010,62.18
137,2015,64.66
139,1985,60.49
139,1990,61.68
139,1995,59.70
139,2000,59.34
139,2005,60.03
139,2010,60.13
139,2015,61.40
141,1985,63.17
141,1990,64.25
141,1995,61.32
141,2000,61.25
141,2005,62.58
141,2010,61.73
141,2015,63.75
143,1985,60.59
143,1990,61.89
143,1995,59.73
143,2000,59.45
143,2005,60.24
143,2010,60.27
143,2015,61.52
145,1985,57.65
145,1990,59.72
145,1995,57.26
145,2000,57.12
145,2005,58.12
145,2010,58.08
145,2015,58.73
147,1985,61.71
147,1990,63.01
147,1995,60.18
147,2000,60.09
147,2005,61.25
147,2010,61.06
147,2015,62.52
149,1985,58.69
149,1990,60.65
149,1995,58.19
149,2000,58.58
149,2005,59.30
149,2010,59.04
149,2015,60.50
151,1985,59.24
151,1990,61.70
151,1995,58.81
151,2000,58.77
151,2005,59.85
151,2010,59.63
151,2015,60.43
153,1985,61.23
153,1990,63.54
153,1995,60.49
153,2000,60.45
153,2005,61.68
153,2010,61.21
153,2015,63.57
155,1985,62.83
155,1990,64.28
155,1995,61.56
155,2000,61.26
155,2005,62.57
155,2010,62.09
155,2015,64.02
157,1985,58.16
157,1990,60.12
157,1995,57.73
157,2000,57.55
157,2005,58.60
157,2010,58.40
157,2015,59.12
159,1985,58.67
159,1990,60.90
159,1995,58.30
159,2000,58.13
