county,year,precip
91,1995,27.30
91,2000,22.51
91,2005,31.11
91,2010,24.49
91,2015,19.78
93,1985,13.16
93,1990,11.60
93,1995,22.83
93,2000,19.88
93,2005,16.24
93,2010,19.55
93,2015,22.21
95,1985,16.36
95,1990,18.86
95,1995,25.20
95,2000,17.47
95,2005,21.11
95,2010,20.15
95,2015,22.94
97,1985,24.45
97,1990,23.66
97,1995,30.18
97,2000,22.47
97,2005,26.94
97,2010,36.06
97,2015,23.61
99,1985,26.66
99,1990,22.47
99,1995,31.69
99,2000,25.99
99,2005,31.73
99,2010,36.50
99,2015,29.65
101,1985,25.24
101,1990,25.76
101,1995,33.72
101,2000,25.44
101,2005,35.11
101,2010,38.30
101,2015,31.13
102,1985,13.52
102,1990,14.95
102,1995,21.44
102,2000,19.16
102,2005,18.67
102,2010,19.11
102,2015,24.57
103,1985,13.25
103,1990,14.97
103,1995,22.65
103,2000,18.62
103,2005,16.92
103,2010,20.60
103,2015,24.55
105,1985,14.96
105,1990,8.66
105,1995,19.91
105,2000,17.56
105,2005,16.70
105,2010,20.42
105,2015,17.32
107,1985,16.25
107,1990,18.52
107,1995,22.46
107,2000,18.76
107,2005,16.11
107,2010,18.51
107,2015,20.51
109,1985,22.14
109,1990,19.91
109,1995,29.95
109,2000,23.03
109,2005,28.64
109,2010,27.17
109,2015,20.66
111,1985,23.50
111,1990,21.20
111,1995,29.93
111,2000,21.63
111,2005,22.99
111,2010,33.88
111,2015,25.65
115,1985,22.41
115,1990,20.56
115,1995,25.61
115,2000,20.73
115,2005,22.33
115,2010,27.45
115,2015,21.61
117,1985,15.90
117,1990,13.48
117,1995,24.38
117,2000,15.25
117,2005,15.34
117,2010,20.32
117,2015,19.83
119,1985,16.57
119,1990,16.39
119,1995,23.96
119,2000,16.02
119,2005,15.14
119,2010,21.56
119,2015,19.19
121,1985,17.13
121,1990,19.35
121,1995,26.99
121,2000,21.19
121,2005,23.69
121,2010,20.80
121,2015,24.60
123,1985,20.33
123,1990,21.86
123,1995,28.52
123,2000,16.07
123,2005,22.15
123,2010,22.84
123,2015,22.88
125,1985,27.68
125,1990,21.22
125,1995,30.70
125,2000,24.03
125,2005,27.37
125,2010,37.90
125,2015,28.61
127,1985,29.42
127,1990,23.96
127,1995,31.84
127,2000,24.24
127,2005,31.87
127,2010,38.03
127,2015,29.97
129,1985,16.21
129,1990,18.95
129,1995,22.38
129,2000,21.65
129,2005,17.48
129,2010,18.19
129,2015,21.44
135,1985,25.10
135,1990,23.46
135,1995,33.72
135,2000,24.12
135,2005,29.65
135,2010,37.79
135,2015,28.93
137,1985,15.46
137,1990,11.54
137,1995,21.63
137,2000,19.36
137,2005,16.26
137,2010,21.71
137,2015,18.25
