county,year,temp
89,1995,46.86
89,2000,46.55
89,2005,48.17
89,2010,49.07
89,2015,48.07
91,1985,52.82
91,1990,54.57
91,1995,52.64
91,2000,52.47
91,2005,53.78
91,2010,54.65
91,2015,54.08
93,1985,49.32
93,1990,51.23
93,1995,49.13
93,2000,49.19
93,2005,50.10
93,2010,51.25
93,2015,49.86
95,1985,49.92
95,1990,51.91
95,1995,49.78
95,2000,49.43
95,2005,51.21
95,2010,52.18
95,2015,51.27
97,1985,49.51
97,1990,51.39
97,1995,49.34
97,2000,49.34
97,2005,50.24
97,2010,51.31
97,2015,50.02
99,1985,51.31
99,1990,53.13
99,1995,50.78
99,2000,50.92
99,2005,52.02
99,2010,52.93
99,2015,51.97
101,1985,53.97
101,1990,55.97
101,1995,54.15
101,2000,53.64
101,2005,55.19
101,2010,56.32
101,2015,56.03
103,1985,46.51
103,1990,48.78
103,1995,46.56
103,2000,46.33
103,2005,47.51
103,2010,48.79
103,2015,47.33
105,1985,44.79
105,1990,47.52
105,1995,45.22
105,2000,45.18
105,2005,45.94
105,2010,46.80
105,2015,45.35
107,1985,48.71
107,1990,50.56
107,1995,48.53
107,2000,48.26
107,2005,49.65
107,2010,50.73
107,2015,49.57
109,1985,50.02
109,1990,52.17
109,1995,50.05
109,2000,49.92
109,2005,50.75
109,2010,51.86
109,2015,50.50
111,1985,47.18
111,1990,49.12
111,1995,46.72
111,2000,46.99
111,2005,48.21
111,2010,47.87
111,2015,48.22
113,1985,44.89
113,1990,47.11
113,1995,44.79
113,2000,44.74
113,2005,45.95
113,2010,47.08
113,2015,45.59
115,1985,45.88
115,1990,48.27
115,1995,45.85
115,2000,45.73
115,2005,46.68
115,2010,47.90
115,2015,46.53
117,1985,44.78
117,1990,47.68
117,1995,45.26
117,2000,45.14
117,2005,46.14
117,2010,47.22
117,2015,45.81
119,1985,49.14
119,1990,51.35
119,1995,49.29
119,2000,49.12
119,2005,49.93
119,2010,51.12
119,2015,49.75
121,1985,47.41
121,1990,49.68
121,1995,47.63
121,2000,47.90
121,2005,48.59
121,2010,48.79
121,2015,48.63
123,1985,45.72
123,1990,48.16
123,1995,46.05
123,2000,46.08
123,2005,46.80
123,2010,47.07
123,2015,46.58
125,1985,50.43
125,1990,52.59
125,1995,50.38
125,2000,50.60
125,2005,51.77
125,2010,51.29
125,2015,51.64
127,1985,45.54
127,1990,48.00
127,1995,45.59
127,2000,45.39
127,2005,46.66
127,2010,47.90
127,2015,46.37
129,1985,49.92
129,1990,51.87
129,1995,49.62
129,2000,49.92
129,2005,50.89
129,2010,50.62
129,2015,50.80
131,1985,46.61
131,1990,48.92
131,1995,46.56
131,2000,46.32
131,2005,47.73
131,2010,48.72
131,2015,47.93
133,1985,52.14
133,1990,54.08
133,1995,51.83
133,2000,51.60
133,2005,52.78
133,2010,53.67
133,2015,53.05
