county,year,precip
89,1995,54.98
89,2000,44.66
89,2005,52.21
89,2010,40.83
89,2015,55.16
91,1985,62.10
91,1990,64.03
91,1995,58.47
91,2000,46.00
91,2005,50.52
91,2010,49.70
91,2015,60.01
93,1985,46.68
93,1990,63.15
93,1995,48.68
93,2000,40.11
93,2005,45.00
93,2010,49.96
93,2015,58.25
95,1985,49.59
95,1990,62.87
95,1995,60.28
95,2000,44.67
95,2005,55.37
95,2010,44.93
95,2015,58.89
97,1985,45.89
97,1990,58.62
97,1995,57.80
97,2000,49.04
97,2005,48.08
97,2010,42.48
97,2015,57.08
99,1985,50.72
99,1990,61.22
99,1995,59.95
99,2000,43.99
99,2005,55.93
99,2010,41.96
99,2015,56.76
101,1985,53.42
101,1990,58.27
101,1995,60.30
101,2000,42.20
101,2005,55.21
101,2010,43.12
101,2015,60.91
103,1985,46.72
103,1990,57.59
103,1995,56.32
103,2000,41.30
103,2005,55.82
103,2010,47.32
103,2015,52.49
105,1985,43.81
105,1990,56.11
105,1995,56.51
105,2000,42.13
105,2005,55.29
105,2010,42.01
105,2015,55.52
107,1985,47.19
107,1990,64.21
107,1995,50.74
107,2000,41.37
107,2005,39.03
107,2010,43.67
107,2015,58.91
109,1985,65.80
109,1990,56.02
109,1995,72.31
109,2000,41.24
109,2005,54.85
109,2010,47.38
109,2015,69.98
111,1985,61.99
111,1990,60.86
111,1995,62.50
111,2000,41.83
111,2005,55.61
111,2010,45.14
111,2015,67.37
113,1985,65.30
113,1990,64.58
113,1995,66.78
113,2000,43.32
113,2005,51.59
113,2010,47.88
113,2015,65.23
115,1985,47.79
115,1990,60.77
115,1995,56.74
115,2000,48.57
115,2005,50.68
115,2010,45.54
115,2015,66.03
117,1985,44.82
117,1990,58.75
117,1995,49.79
117,2000,44.64
117,2005,52.48
117,2010,49.02
117,2015,61.66
119,1985,42.49
119,1990,62.78
119,1995,44.72
119,2000,43.31
119,2005,36.47
119,2010,39.32
119,2015,58.42
121,1985,51.18
121,1990,59.09
121,1995,59.64
121,2000,42.81
121,2005,51.36
121,2010,43.64
121,2015,58.08
123,1985,48.75
123,1990,62.04
123,1995,63.10
123,2000,39.98
123,2005,53.57
123,2010,43.39
123,2015,58.57
125,1985,46.46
125,1990,60.51
125,1995,49.22
125,2000,47.03
125,2005,42.58
125,2010,33.36
125,2015,59.04
127,1985,58.06
127,1990,62.93
127,1995,57.20
127,2000,44.80
127,2005,52.50
127,2010,43.82
127,2015,56.04
129,1985,56.68
129,1990,61.86
129,1995,58.63
129,2000,41.25
129,2005,54.94
129,2010,44.28
129,2015,56.52
131,1985,68.87
131,1990,57.19
131,1995,75.69
131,2000,40.48
131,2005,64.75
131,2010,53.93
131,2015,74.11
133,1985,44.05
133,1990,60.20
133,1995,53.85
133,2000,51.64
133,2005,42.89
133,2010,34.77
133,2015,58.95
135,1985,45.44
135,1990,62.30
135,1995,52.62
135,2000,47.14
135,2005,42.47
135,2010,38.13
135,2015,58.13
137,1985,45.42
137,1990,64.27
137,1995,48.20
137,2000,39.41
137,2005,40.37
137,2010,43.89
137,2015,58.70
139,1985,48.66
139,1990,58.62
139,1995,49.79
139,2000,43.36
139,2005,47.93
139,2010,50.67
139,2015,59.84
141,1985,46.30
141,1990,61.46
141,1995,52.11
141,2000,43.04
141,2005,50.86
141,2010,50.86
141,2015,62.75
143,1985,44.41
143,1990,67.20
143,1995,44.16
143,2000,39.16
143,2005,36.17
143,2010,38.54
143,2015,56.13
145,1985,46.94
145,1990,60.18
145,1995,51.73
145,2000,45.46
145,2005,49.75
145,2010,47.82
145,2015,62.92
147,1985,61.24
147,1990,63.84
147,1995,64.79
147,2000,43.54
147,2005,50.01
147,2010,50.39
147,2015,63.20
149,1985,51.14
149,1990,64.44
149,1995,55.14
149,2000,43.74
149,2005,43.27
149,2010,37.40
149,2015,61.86
151,1985,44.43
151,1990,60.97
151,1995,55.61
151,2000,53.72
151,2005,39.78
151,2010,32.86
151,2015,62.17
153,1985,55.17
153,1990,59.81
153,1995,58.89
153,2000,41.47
153,2005,58.50
153,2010,43.43
153,2015,62.84
155,1985,43.06
155,1990,50.40
155,1995,55.81
155,2000,50.91
155,2005,51.12
155,2010,43.19
155,2015,59.12
157,1985,65.74
157,1990,62.58
157,1995,66.12
157,2000,46.09
157,2005,47.50
157,2010,43.45
157,2015,67.86
159,1985,48.13
159,1990,59.25
159,1995,56.77
159,2000,44.63
159,2005,56.13
159,2010,43.56
159,2015,52.25
161,1985,48.37
161,1990,64.43
