county,year,temp
87,1995,44.00
87,2000,44.81
87,2005,45.97
87,2010,46.94
87,2015,46.37
89,1985,44.67
89,1990,47.18
89,1995,45.53
89,2000,46.53
89,2005,47.43
89,2010,47.95
89,2015,46.88
91,1985,42.97
91,1990,46.09
91,1995,44.23
91,2000,44.91
91,2005,46.35
91,2010,45.98
91,2015,46.59
93,1985,42.40
93,1990,45.85
93,1995,43.52
93,2000,44.64
93,2005,45.80
93,2010,45.40
93,2015,45.43
95,1985,40.23
95,1990,44.20
95,1995,41.92
95,2000,43.38
95,2005,44.97
95,2010,44.35
95,2015,44.88
97,1985,41.68
97,1990,44.65
97,1995,43.03
97,2000,43.83
97,2005,45.10
97,2010,46.00
97,2015,45.35
99,1985,37.95
99,1990,41.36
99,1995,39.64
99,2000,40.92
99,2005,42.36
99,2010,42.84
99,2015,41.57
101,1985,46.06
101,1990,48.80
101,1995,46.82
101,2000,47.83
101,2005,48.89
101,2010,49.15
101,2015,47.63
103,1985,43.51
103,1990,46.83
103,1995,45.38
103,2000,46.33
103,2005,47.21
103,2010,47.22
103,2015,47.07
105,1985,45.54
105,1990,48.61
105,1995,46.71
105,2000,47.89
105,2005,48.91
105,2010,48.98
105,2015,47.70
107,1985,39.37
107,1990,42.91
107,1995,40.83
107,2000,42.17
107,2005,43.38
107,2010,43.73
107,2015,43.17
109,1985,41.39
109,1990,45.19
109,1995,43.11
109,2000,44.41
109,2005,45.32
109,2010,45.01
109,2015,45.42
111,1985,43.77
111,1990,46.73
111,1995,45.24
111,2000,46.27
111,2005,47.14
111,2010,47.24
111,2015,47.10
113,1985,37.87
113,1990,41.40
113,1995,39.48
113,2000,40.98
113,2005,42.28
113,2010,42.67
113,2015,42.07
115,1985,41.21
115,1990,44.25
115,1995,42.69
115,2000,43.34
115,2005,44.63
115,2010,45.87
115,2015,45.06
117,1985,43.61
117,1990,46.31
117,1995,44.49
117,2000,45.58
117,2005,46.52
117,2010,47.10
117,2015,46.32
119,1985,39.27
119,1990,42.60
119,1995,40.62
119,2000,41.82
119,2005,43.18
119,2010,43.54
119,2015,42.75
121,1985,42.69
121,1990,45.84
121,1995,44.29
121,2000,45.05
121,2005,46.22
121,2010,45.92
121,2015,46.86
123,1985,43.20
123,1990,46.42
123,1995,44.67
123,2000,45.61
123,2005,46.69
123,2010,46.57
123,2015,46.43
125,1985,37.34
125,1990,40.58
125,1995,39.12
125,2000,39.87
125,2005,41.46
125,2010,42.33
125,2015,39.98
127,1985,45.65
127,1990,48.39
127,1995,46.47
127,2000,47.53
127,2005,48.44
127,2010,48.73
127,2015,47.64
129,1985,38.57
129,1990,42.19
129,1995,40.33
129,2000,41.73
129,2005,43.14
129,2010,43.04
129,2015,43.03
131,1985,43.97
131,1990,46.57
131,1995,44.78
131,2000,46.04
131,2005,46.77
131,2010,47.21
131,2015,46.16
133,1985,45.01
133,1990,47.79
133,1995,45.83
133,2000,47.11
133,2005,47.93
133,2010,48.44
133,2015,47.26
135,1985,42.28
135,1990,45.23
135,1995,43.62
135,2000,44.42
135,2005,45.48
135,2010,46.59
135,2015,45.87
137,1985,42.75
137,1990,45.88
137,1995,44.04
137,2000,44.84
137,2005,46.04
137,2010,46.68
137,2015,46.32
139,1985,43.46
139,1990,46.34
139,1995,44.53
139,2000,45.60
139,2005,46.69
139,2010,47.41
139,2015,46.76
141,1985,41.75
141,1990,44.74
141,1995,43.05
141,2000,43.97
141,2005,45.27
141,2010,45.88
141,2015,45.53
