county,year,precip
89,1995,41.77
89,2000,44.39
89,2005,35.14
89,2010,40.95
89,2015,42.82
91,1985,44.56
91,1990,56.18
91,1995,48.26
91,2000,49.88
91,2005,43.90
91,2010,35.82
91,2015,58.98
93,1985,40.12
93,1990,54.53
93,1995,53.61
93,2000,47.99
93,2005,39.77
93,2010,40.20
93,2015,57.31
95,1985,45.90
95,1990,58.84
95,1995,50.92
95,2000,42.62
95,2005,42.63
95,2010,49.95
95,2015,56.16
97,1985,38.03
97,1990,53.92
97,1995,43.30
97,2000,46.31
97,2005,36.75
97,2010,40.12
97,2015,59.91
99,1985,38.01
99,1990,53.50
99,1995,57.17
99,2000,43.54
99,2005,40.54
99,2010,47.36
99,2015,63.43
101,1985,52.53
101,1990,55.03
101,1995,46.16
101,2000,48.79
101,2005,41.91
101,2010,32.10
101,2015,55.90
103,1985,44.16
103,1990,57.60
103,1995,46.48
103,2000,50.25
103,2005,39.79
103,2010,40.31
103,2015,59.05
105,1985,52.38
105,1990,64.32
105,1995,43.84
105,2000,53.42
105,2005,44.85
105,2010,38.61
105,2015,58.46
107,1985,53.87
107,1990,55.72
107,1995,45.76
107,2000,45.34
107,2005,42.71
107,2010,37.92
107,2015,61.94
109,1985,41.90
109,1990,57.48
109,1995,49.98
109,2000,42.71
109,2005,39.03
109,2010,46.91
109,2015,57.73
111,1985,39.50
111,1990,57.34
111,1995,46.41
111,2000,46.38
111,2005,41.89
111,2010,39.71
111,2015,61.03
113,1985,39.51
113,1990,53.73
113,1995,47.26
113,2000,39.78
113,2005,33.67
113,2010,41.67
113,2015,61.58
115,1985,41.99
115,1990,47.44
115,1995,43.97
115,2000,44.36
115,2005,36.89
115,2010,42.03
115,2015,52.78
117,1985,41.50
117,1990,56.91
117,1995,43.77
117,2000,45.98
117,2005,40.14
117,2010,36.13
117,2015,49.49
119,1985,43.62
119,1990,50.88
119,1995,46.36
119,2000,42.39
119,2005,37.23
119,2010,42.68
119,2015,51.93
121,1985,43.11
121,1990,55.77
121,1995,51.82
121,2000,45.09
121,2005,39.57
121,2010,52.41
121,2015,57.62
123,1985,41.19
123,1990,54.70
123,1995,55.44
123,2000,47.23
123,2005,36.66
123,2010,43.16
123,2015,61.58
125,1985,44.06
125,1990,57.70
125,1995,54.34
125,2000,42.55
125,2005,36.84
125,2010,49.60
125,2015,58.47
127,1985,43.30
127,1990,48.45
127,1995,44.31
127,2000,43.55
127,2005,39.02
127,2010,43.79
127,2015,52.06
129,1985,44.12
129,1990,54.85
129,1995,46.26
129,2000,44.12
129,2005,39.58
129,2010,45.47
129,2015,57.16
131,1985,45.50
131,1990,57.19
131,1995,48.13
131,2000,43.29
131,2005,41.44
131,2010,48.81
131,2015,54.24
133,1985,43.45
133,1990,50.78
133,1995,46.83
133,2000,39.93
133,2005,38.29
133,2010,43.51
133,2015,51.10
135,1985,39.81
135,1990,50.24
135,1995,42.25
135,2000,46.67
135,2005,39.28
135,2010,44.45
135,2015,51.45
137,1985,40.55
137,1990,56.80
137,1995,51.85
137,2000,40.43
137,2005,36.41
137,2010,47.50
137,2015,58.62
139,1985,59.86
139,1990,62.83
139,1995,46.11
139,2000,47.23
139,2005,40.33
139,2010,36.16
139,2015,60.98
141,1985,44.47
141,1990,55.72
141,1995,48.60
141,2000,38.87
141,2005,41.64
141,2010,43.31
141,2015,59.61
143,1985,57.99
143,1990,63.12
143,1995,46.15
143,2000,46.86
143,2005,41.84
143,2010,38.59
143,2015,59.55
145,1985,54.81
145,1990,60.54
145,1995,43.34
145,2000,49.82
145,2005,41.54
145,2010,37.14
145,2015,58.40
147,1985,42.52
147,1990,55.42
147,1995,51.03
147,2000,43.01
147,2005,40.72
147,2010,54.88
147,2015,62.16
149,1985,50.74
149,1990,54.33
149,1995,44.26
149,2000,47.74
149,2005,41.16
149,2010,31.78
149,2015,57.82
151,1985,40.30
151,1990,55.61
151,1995,47.10
151,2000,40.49
151,2005,37.78
151,2010,44.40
151,2015,61.06
153,1985,42.12
153,1990,50.38
153,1995,43.97
153,2000,44.90
153,2005,37.43
153,2010,41.86
153,2015,53.15
155,1985,42.73
155,1990,54.28
155,1995,53.68
155,2000,43.62
155,2005,37.13
155,2010,45.62
155,2015,60.19
157,1985,57.00
157,1990,65.00
157,1995,45.63
157,2000,50.58
157,2005,41.44
157,2010,37.67
157,2015,61.19
159,1985,43.93
159,1990,49.74
159,1995,45.77
159,2000,43.96
159,2005,40.90
159,2010,45.63
159,2015,55.67
161,1985,38.96
161,1990,51.56
161,1995,41.71
161,2000,48.41
161,2005,39.20
161,2010,40.02
161,2015,54.35
163,1985,45.50
163,1990,57.39
163,1995,50.01
163,2000,48.68
163,2005,41.51
163,2010,37.33
163,2015,54.72
165,1985,41.77
165,1990,54.09
165,1995,44.79
165,2000,45.84
165,2005,38.86
165,2010,44.86
165,2015,60.94
167,1985,39.83
167,1990,55.26
167,1995,49.73
167,2000,38.62
167,2005,31.98
167,2010,42.92
167,2015,60.59
169,1985,42.12
169,1990,56.60
169,1995,50.69
169,2000,43.35
169,2005,43.88
169,2010,50.10
169,2015,57.59
171,1985,43.48
171,1990,56.43
171,1995,51.79
171,2000,44.90
171,2005,43.02
171,2010,51.17
171,2015,54.49
173,1985,39.10
173,1990,53.52
173,1995,43.89
173,2000,41.51
173,2005,36.98
173,2010,44.50
173,2015,62.31
175,1985,41.68
175,1990,51.48
175,1995,42.32
175,2000,48.33
175,2005,37.57
175,2010,43.10
175,2015,55.06
177,1985,47.39
177,1990,54.85
177,1995,46.85
177,2000,47.02
177,2005,38.47
177,2010,40.42
177,2015,61.61
179,1985,40.32
179,1990,53.33
179,1995,50.71
179,2000,43.20
179,2005,37.10
179,2010,40.34
179,2015,58.54
181,1985,37.84
181,1990,50.37
181,1995,44.23
181,2000,45.74
181,2005,39.08
181,2010,43.62
181,2015,59.22
183,1985,45.56
183,1990,55.72
183,1995,48.03
183,2000,48.00
183,2005,38.89
183,2010,39.60
183,2015,61.88
185,1985,43.16
185,1990,58.72
185,1995,48.05
185,2000,48.53
185,2005,44.39
185,2010,41.23
185,2015,61.40
187,1985,43.74
187,1990,58.67
187,1995,44.30
187,2000,50.23
187,2005,38.54
187,2010,39.13
187,2015,56.95
189,1985,46.09
189,1990,57.26
189,1995,47.24
189,2000,44.60
189,2005,40.98
189,2010,48.81
189,2015,52.60
191,1985,40.23
191,1990,55.71
191,1995,43.97
191,2000,47.63
191,2005,38.68
191,2010,34.74
191,2015,54.54
193,1985,44.55
193,1990,53.88
193,1995,46.85
193,2000,43.53
193,2005,39.65
193,2010,45.58
193,2015,53.79
195,1985,41.63
195,1990,47.40
195,1995,45.75
195,2000,41.61
195,2005,39.15
195,2010,45.89
195,2015,54.61
197,1985,41.17
197,1990,53.64
197,1995,42.39
197,2000,44.37
197,2005,39.80
197,2010,44.96
197,2015,64.17
199,1985,42.56
199,1990,56.43
199,1995,52.06
199,2000,42.11
199,2005,35.51
199,2010,55.62
199,2015,62.31
201,1985,38.51
201,1990,51.25
201,1995,43.21
201,2000,47.75
201,2005,40.01
201,2010,39.61
201,2015,57.04
203,1985,41.37
203,1990,55.58
203,1995,52.11
203,2000,41.86
203,2005,38.20
203,2010,45.42
203,2015,60.31
205,1985,40.10
205,1990,53.84
205,1995,46.67
205,2000,45.73
205,2005,39.46
205,2010,47.97
205,2015,58.00
207,1985,43.44
207,1990,56.41
207,1995,50.01
207,2000,46.86
207,2005,38.22
207,2010,54.69
207,2015,66.74
209,1985,39.68
209,1990,54.99
209,1995,46.22
209,2000,47.04
209,2005,34.12
209,2010,39.63
209,2015,62.32
211,1985,43.48
211,1990,59.11
211,1995,49.05
211,2000,46.94
211,2005,37.39
211,2010,40.80
211,2015,62.79
213,1985,39.19
213,1990,56.00
213,1995,51.56
213,2000,39.98
213,2005,42.48
213,2010,43.17
213,2015,53.43
215,1985,41.75
215,1990,56.64
215,1995,48.99
215,2000,44.76
215,2005,37.62
215,2010,38.90
215,2015,59.36
217,1985,42.58
217,1990,55.11
217,1995,56.98
217,2000,44.75
217,2005,38.31
217,2010,48.22
217,2015,61.12
219,1985,46.33
219,1990,57.18
219,1995,45.94
219,2000,42.05
219,2005,43.97
219,2010,42.29
219,2015,61.07
221,1985,55.45
221,1990,62.72
221,1995,45.81
221,2000,46.20
221,2005,45.23
221,2010,41.69
221,2015,60.26
223,1985,44.03
223,1990,59.22
223,1995,46.16
223,2000,51.75
223,2005,42.62
223,2010,40.70
223,2015,54.48
225,1985,56.20
225,1990,56.85
225,1995,43.58
225,2000,47.25
225,2005,41.86
225,2010,35.38
225,2015,57.80
227,1985,42.29
227,1990,54.09
227,1995,52.02
227,2000,40.30
227,2005,41.83
227,2010,49.89
227,2015,58.97
229,1985,41.50
229,1990,53.59
229,1995,50.60
229,2000,42.66
229,2005,36.52
229,2010,42.94
229,2015,59.67
231,1985,41.60
231,1990,55.13
231,1995,53.36
231,2000,47.01
231,2005,39.35
231,2010,54.42
231,2015,64.38
233,1985,53.69
233,1990,56.14
233,1995,45.51
233,2000,44.56
233,2005,41.17
233,2010,33.73
233,2015,59.89
235,1985,44.18
235,1990,55.32
235,1995,50.76
235,2000,42.31
235,2005,41.17
235,2010,49.92
235,2015,58.55
237,1985,44.86
237,1990,48.63
237,1995,45.81
237,2000,47.64
237,2005,38.70
237,2010,43.19
237,2015,56.54
239,1985,39.84
239,1990,53.98
239,1995,48.37
239,2000,43.65
239,2005,33.75
239,2010,40.18
239,2015,63.82
