county,year,precip
89,1995,54.52
89,2000,40.46
89,2005,60.92
89,2010,33.18
89,2015,48.63
91,1985,63.63
91,1990,52.03
91,1995,76.25
91,2000,47.63
91,2005,71.84
91,2010,54.34
91,2015,56.55
93,1985,43.21
93,1990,46.94
93,1995,59.91
93,2000,28.71
93,2005,54.71
93,2010,46.46
93,2015,50.69
95,1985,49.52
95,1990,38.52
95,1995,49.22
95,2000,30.86
95,2005,60.61
95,2010,43.97
95,2015,49.31
97,1985,45.56
97,1990,42.65
97,1995,54.29
97,2000,33.66
97,2005,62.86
97,2010,44.80
97,2015,54.12
99,1985,51.47
99,1990,49.18
99,1995,69.80
99,2000,45.33
99,2005,55.81
99,2010,50.76
99,2015,48.71
101,1985,50.63
101,1990,43.27
101,1995,54.87
101,2000,37.96
101,2005,52.90
101,2010,46.73
101,2015,55.39
103,1985,47.40
103,1990,40.10
103,1995,59.11
103,2000,40.03
103,2005,45.29
103,2010,47.10
103,2015,56.42
105,1985,43.00
105,1990,42.43
105,1995,56.89
105,2000,34.24
105,2005,60.44
105,2010,50.94
105,2015,57.71
107,1985,53.51
107,1990,38.71
107,1995,50.56
107,2000,42.77
107,2005,60.56
107,2010,41.49
107,2015,47.60
109,1985,50.98
109,1990,32.50
109,1995,54.68
109,2000,42.96
109,2005,62.12
109,2010,36.38
109,2015,47.52
111,1985,51.37
111,1990,46.26
111,1995,60.47
111,2000,39.31
111,2005,58.74
111,2010,43.37
111,2015,47.47
113,1985,69.00
113,1990,59.68
113,1995,87.43
113,2000,46.47
113,2005,70.65
113,2010,51.90
113,2015,59.88
115,1985,40.44
115,1990,37.35
115,1995,71.14
115,2000,40.76
115,2005,57.63
115,2010,51.10
115,2015,54.65
117,1985,51.34
117,1990,37.63
117,1995,51.52
117,2000,31.09
117,2005,58.72
117,2010,43.34
117,2015,46.66
119,1985,48.63
119,1990,42.44
119,1995,55.83
119,2000,34.63
119,2005,55.84
119,2010,46.61
119,2015,47.65
121,1985,55.30
121,1990,39.97
121,1995,45.41
121,2000,41.44
121,2005,58.40
121,2010,47.53
121,2015,49.16
123,1985,62.73
123,1990,46.09
123,1995,49.30
123,2000,39.58
123,2005,62.84
123,2010,55.28
123,2015,48.61
125,1985,56.02
125,1990,37.94
125,1995,53.01
125,2000,39.15
125,2005,55.52
125,2010,44.40
125,2015,47.87
127,1985,50.13
127,1990,39.90
127,1995,50.73
127,2000,35.89
127,2005,64.22
127,2010,41.35
127,2015,46.51
129,1985,60.10
129,1990,43.14
129,1995,52.26
129,2000,44.51
129,2005,64.11
129,2010,53.65
129,2015,51.36
131,1985,61.29
131,1990,46.24
131,1995,67.47
131,2000,45.58
131,2005,65.21
131,2010,52.49
131,2015,60.28
133,1985,59.25
133,1990,42.23
133,1995,57.26
133,2000,42.28
133,2005,59.78
133,2010,46.44
133,2015,63.82
