county,year,precip
89,1995,47.79
89,2000,37.18
89,2005,34.42
89,2010,51.95
89,2015,48.53
91,1985,52.31
91,1990,58.15
91,1995,40.90
91,2000,38.62
91,2005,40.85
91,2010,39.19
91,2015,62.39
93,1985,61.71
93,1990,57.62
93,1995,45.64
93,2000,35.47
93,2005,41.18
93,2010,38.53
93,2015,61.09
95,1985,50.38
95,1990,44.44
95,1995,37.91
95,2000,32.82
95,2005,39.36
95,2010,45.78
95,2015,47.72
97,1985,62.78
97,1990,57.39
97,1995,41.00
97,2000,40.36
97,2005,33.64
97,2010,40.94
97,2015,59.77
99,1985,51.93
99,1990,51.90
99,1995,45.57
99,2000,40.00
99,2005,38.55
99,2010,38.27
99,2015,53.68
101,1985,55.69
101,1990,47.58
101,1995,39.84
101,2000,34.43
101,2005,33.25
101,2010,47.59
101,2015,49.42
103,1985,45.61
103,1990,38.48
103,1995,43.28
103,2000,30.72
103,2005,30.14
103,2010,53.05
103,2015,51.73
105,1985,58.76
105,1990,59.55
105,1995,41.79
105,2000,28.88
105,2005,38.21
105,2010,42.15
105,2015,62.66
107,1985,52.17
107,1990,46.95
107,1995,40.42
107,2000,33.91
107,2005,35.73
107,2010,46.95
107,2015,49.17
109,1985,58.32
109,1990,61.16
109,1995,41.06
109,2000,37.22
109,2005,35.87
109,2010,43.51
109,2015,65.53
111,1985,49.41
111,1990,41.77
111,1995,43.38
111,2000,31.62
111,2005,28.70
111,2010,50.05
111,2015,50.40
113,1985,50.34
113,1990,46.86
113,1995,39.14
113,2000,39.89
113,2005,35.83
113,2010,44.15
113,2015,58.60
115,1985,44.54
115,1990,40.27
115,1995,43.56
115,2000,34.03
115,2005,30.91
115,2010,49.05
115,2015,46.05
117,1985,42.09
117,1990,39.32
117,1995,42.07
117,2000,33.60
117,2005,31.45
117,2010,48.75
117,2015,46.25
119,1985,59.88
119,1990,60.03
119,1995,42.63
119,2000,41.25
119,2005,34.61
119,2010,42.25
119,2015,62.92
121,1985,48.13
121,1990,42.29
121,1995,44.54
121,2000,32.69
121,2005,34.73
121,2010,50.84
121,2015,47.03
123,1985,59.49
123,1990,58.25
123,1995,42.80
123,2000,37.87
123,2005,41.79
123,2010,38.93
123,2015,60.04
125,1985,57.47
125,1990,51.04
125,1995,44.27
125,2000,31.91
125,2005,41.22
125,2010,47.74
125,2015,54.23
127,1985,50.60
127,1990,44.01
127,1995,42.39
127,2000,34.03
127,2005,28.83
127,2010,51.94
127,2015,50.95
129,1985,35.63
129,1990,40.29
129,1995,40.69
129,2000,30.50
129,2005,27.42
129,2010,51.04
129,2015,49.59
131,1985,56.63
131,1990,54.90
131,1995,42.17
131,2000,29.77
131,2005,38.83
131,2010,46.09
131,2015,52.78
133,1985,52.97
133,1990,59.34
133,1995,41.37
133,2000,51.17
133,2005,41.54
133,2010,37.06
133,2015,57.99
135,1985,53.73
135,1990,52.52
135,1995,42.43
135,2000,37.06
135,2005,42.19
135,2010,47.46
135,2015,51.53
137,1985,48.81
137,1990,45.44
137,1995,43.34
137,2000,35.33
137,2005,29.50
137,2010,53.17
137,2015,50.43
139,1985,53.06
139,1990,48.59
139,1995,39.01
139,2000,41.56
139,2005,36.90
139,2010,48.18
139,2015,58.30
141,1985,53.79
141,1990,54.91
141,1995,42.99
141,2000,33.06
141,2005,37.01
141,2010,44.85
141,2015,52.86
143,1985,48.61
143,1990,63.25
143,1995,42.61
143,2000,46.84
143,2005,37.66
143,2010,36.54
143,2015,64.70
145,1985,61.03
145,1990,57.92
145,1995,40.33
145,2000,39.60
145,2005,34.57
145,2010,43.84
145,2015,62.63
147,1985,33.17
147,1990,34.92
147,1995,37.55
147,2000,30.79
147,2005,33.21
147,2010,39.65
147,2015,48.23
149,1985,48.25
149,1990,61.10
149,1995,44.17
149,2000,38.72
149,2005,38.86
149,2010,37.63
149,2015,65.45
151,1985,54.57
151,1990,46.23
151,1995,41.14
151,2000,36.93
151,2005,41.69
151,2010,49.71
151,2015,54.37
153,1985,52.58
153,1990,55.24
153,1995,38.56
153,2000,37.76
153,2005,38.34
153,2010,43.72
153,2015,63.40
155,1985,44.85
155,1990,65.01
155,1995,43.89
155,2000,44.14
155,2005,38.03
155,2010,35.10
155,2015,55.06
157,1985,54.62
157,1990,57.61
157,1995,42.10
157,2000,38.65
157,2005,39.18
157,2010,36.38
157,2015,60.16
159,1985,50.38
159,1990,46.52
159,1995,45.40
159,2000,37.68
159,2005,36.75
159,2010,42.85
159,2015,48.92
161,1985,62.00
161,1990,56.00
161,1995,46.09
161,2000,31.25
161,2005,40.36
161,2010,44.05
161,2015,56.09
163,1985,50.81
163,1990,44.22
163,1995,39.35
163,2000,40.29
163,2005,29.60
163,2010,50.13
163,2015,55.72
165,1985,50.49
165,1990,42.00
165,1995,36.74
165,2000,33.89
165,2005,41.51
165,2010,40.59
165,2015,46.25
167,1985,56.33
167,1990,58.87
167,1995,40.46
167,2000,33.51
167,2005,35.34
167,2010,47.19
167,2015,60.77
169,1985,61.71
169,1990,57.74
169,1995,43.80
169,2000,29.48
169,2005,40.07
169,2010,43.67
169,2015,59.17
171,1985,39.44
171,1990,40.82
171,1995,40.46
171,2000,32.11
171,2005,30.36
171,2010,56.11
171,2015,50.70
173,1985,50.53
173,1990,44.67
173,1995,43.27
173,2000,36.76
173,2005,27.61
173,2010,55.30
173,2015,51.96
175,1985,51.41
175,1990,47.00
175,1995,43.89
175,2000,35.90
175,2005,32.52
175,2010,51.27
175,2015,48.67
177,1985,49.68
177,1990,44.16
177,1995,40.09
177,2000,33.61
177,2005,37.99
177,2010,47.28
177,2015,47.83
179,1985,58.14
179,1990,55.54
179,1995,46.93
179,2000,38.09
179,2005,41.17
179,2010,35.56
179,2015,61.08
181,1985,47.65
181,1990,61.50
181,1995,42.76
181,2000,41.58
181,2005,37.57
181,2010,35.02
181,2015,67.14
183,1985,50.53
183,1990,48.54
183,1995,41.03
183,2000,40.07
183,2005,37.53
183,2010,40.98
183,2015,57.29
185,1985,57.70
185,1990,46.66
185,1995,41.59
185,2000,31.98
185,2005,34.22
185,2010,45.32
185,2015,53.82
186,1985,54.12
186,1990,55.08
186,1995,43.73
186,2000,37.53
186,2005,38.89
186,2010,37.20
186,2015,59.31
187,1985,57.39
187,1990,57.05
187,1995,43.28
187,2000,35.74
187,2005,40.29
187,2010,40.09
187,2015,60.83
189,1985,50.25
189,1990,50.31
189,1995,44.61
189,2000,40.98
189,2005,38.73
189,2010,38.93
189,2015,57.01
195,1985,50.72
195,1990,45.81
195,1995,43.89
195,2000,33.95
195,2005,35.27
195,2010,48.87
195,2015,49.95
197,1985,41.97
197,1990,38.11
197,1995,42.93
197,2000,29.22
197,2005,31.31
197,2010,57.83
197,2015,51.84
199,1985,43.38
199,1990,37.21
199,1995,42.34
199,2000,29.95
199,2005,29.60
199,2010,59.81
199,2015,52.17
201,1985,53.07
201,1990,56.04
201,1995,42.95
201,2000,43.99
201,2005,41.22
201,2010,38.25
201,2015,62.18
203,1985,58.67
203,1990,54.35
203,1995,44.04
203,2000,36.88
203,2005,42.14
203,2010,37.70
203,2015,61.18
205,1985,49.29
205,1990,44.22
205,1995,43.37
205,2000,34.78
205,2005,30.27
205,2010,49.80
205,2015,50.80
207,1985,50.00
207,1990,58.25
207,1995,40.96
207,2000,43.39
207,2005,38.48
207,2010,37.33
207,2015,66.43
209,1985,54.68
209,1990,61.81
209,1995,41.29
209,2000,39.89
209,2005,32.08
209,2010,43.67
209,2015,67.02
211,1985,41.76
211,1990,38.43
211,1995,43.11
211,2000,31.55
211,2005,29.81
211,2010,50.56
211,2015,47.94
213,1985,49.61
213,1990,57.78
213,1995,40.98
213,2000,38.46
213,2005,33.90
213,2010,44.19
213,2015,64.53
215,1985,58.27
215,1990,59.17
215,1995,43.91
215,2000,33.31
215,2005,39.62
215,2010,39.32
215,2015,61.40
217,1985,57.39
217,1990,44.08
217,1995,42.95
217,2000,31.36
217,2005,35.58
217,2010,45.84
217,2015,54.05
219,1985,55.12
219,1990,51.77
219,1995,38.71
219,2000,40.33
219,2005,39.36
219,2010,45.58
219,2015,60.57
221,1985,54.35
221,1990,54.73
221,1995,43.12
221,2000,34.49
221,2005,41.54
221,2010,40.38
221,2015,58.54
223,1985,51.05
223,1990,57.99
223,1995,42.97
223,2000,40.37
223,2005,38.75
223,2010,38.56
223,2015,64.48
225,1985,58.72
225,1990,61.54
225,1995,43.21
225,2000,33.00
225,2005,37.08
225,2010,49.94
225,2015,66.05
227,1985,33.04
227,1990,39.41
227,1995,38.06
227,2000,29.42
227,2005,32.39
227,2010,41.75
227,2015,51.17
229,1985,60.41
229,1990,59.04
229,1995,43.93
229,2000,31.14
229,2005,39.41
229,2010,43.12
229,2015,64.69
510,1985,48.21
510,1990,50.80
510,1995,44.53
510,2000,41.62
510,2005,38.90
510,2010,38.86
510,2015,57.25
