county,year,precip
89,1995,34.35
89,2000,34.67
89,2005,31.42
89,2010,37.26
89,2015,42.27
91,1985,40.86
91,1990,55.88
91,1995,35.71
91,2000,38.67
91,2005,31.66
91,2010,36.25
91,2015,39.11
93,1985,52.72
93,1990,52.73
93,1995,44.48
93,2000,55.43
93,2005,45.72
93,2010,40.10
93,2015,47.56
95,1985,44.29
95,1990,54.24
95,1995,34.41
95,2000,39.41
95,2005,45.07
95,2010,37.84
95,2015,47.31
97,1985,47.28
97,1990,52.16
97,1995,35.37
97,2000,41.12
97,2005,45.08
97,2010,37.00
97,2015,45.43
99,1985,40.60
99,1990,55.26
99,1995,36.44
99,2000,38.44
99,2005,33.61
99,2010,33.51
99,2015,42.72
101,1985,52.79
101,1990,55.99
101,1995,45.75
101,2000,53.99
101,2005,45.80
101,2010,40.96
101,2015,51.83
103,1985,43.39
103,1990,52.47
103,1995,36.31
103,2000,37.68
103,2005,38.47
103,2010,35.78
103,2015,43.76
105,1985,50.72
105,1990,50.85
105,1995,43.44
105,2000,51.24
105,2005,47.92
105,2010,38.46
105,2015,46.60
107,1985,44.63
107,1990,53.10
107,1995,32.74
107,2000,38.47
107,2005,42.28
107,2010,37.65
107,2015,50.31
109,1985,49.72
109,1990,52.21
109,1995,38.26
109,2000,47.01
109,2005,46.41
109,2010,35.31
109,2015,45.35
111,1985,43.69
111,1990,49.62
111,1995,35.86
111,2000,34.82
111,2005,31.70
111,2010,35.06
111,2015,50.09
113,1985,42.10
113,1990,50.89
113,1995,35.45
113,2000,36.65
113,2005,32.94
113,2010,32.13
113,2015,36.95
115,1985,42.31
115,1990,58.82
115,1995,41.57
115,2000,50.26
115,2005,40.93
115,2010,37.32
115,2015,50.83
117,1985,54.78
117,1990,55.56
117,1995,47.35
117,2000,53.96
117,2005,43.19
117,2010,39.26
117,2015,56.29
119,1985,51.98
119,1990,53.25
119,1995,39.92
119,2000,49.01
119,2005,47.96
119,2010,38.44
119,2015,44.99
121,1985,49.45
121,1990,54.75
121,1995,34.55
121,2000,41.47
121,2005,44.04
121,2010,34.62
121,2015,46.75
123,1985,46.15
123,1990,60.05
123,1995,48.38
123,2000,52.16
123,2005,44.51
123,2010,37.96
123,2015,59.76
125,1985,50.76
125,1990,59.05
125,1995,43.09
125,2000,54.89
125,2005,43.14
125,2010,39.48
125,2015,53.63
127,1985,40.82
127,1990,55.27
127,1995,33.86
127,2000,36.18
127,2005,31.19
127,2010,37.12
127,2015,39.54
129,1985,54.89
129,1990,53.78
129,1995,45.50
129,2000,48.77
129,2005,42.42
129,2010,33.88
129,2015,52.81
131,1985,41.17
131,1990,50.67
131,1995,34.19
131,2000,34.48
131,2005,34.43
131,2010,37.31
131,2015,45.27
133,1985,49.31
133,1990,53.79
133,1995,34.49
133,2000,45.57
133,2005,47.81
133,2010,37.72
133,2015,49.05
135,1985,41.05
