county,year,precip
89,1995,19.38
89,2000,16.95
89,2005,19.49
89,2010,17.46
89,2015,13.88
91,1985,19.49
91,1990,18.21
91,1995,22.43
91,2000,25.47
91,2005,22.85
91,2010,25.48
91,2015,19.80
93,1985,15.29
93,1990,17.43
93,1995,22.47
93,2000,23.39
93,2005,19.75
93,2010,25.12
93,2015,20.25
95,1985,17.85
95,1990,15.76
95,1995,17.57
95,2000,21.52
95,2005,24.12
95,2010,26.50
95,2015,16.92
97,1985,19.96
97,1990,16.14
97,1995,23.73
97,2000,27.04
97,2005,25.72
97,2010,26.41
97,2015,19.90
99,1985,22.29
99,1990,13.22
99,1995,20.32
99,2000,24.45
99,2005,20.22
99,2010,26.77
99,2015,22.84
101,1985,19.58
101,1990,17.12
101,1995,15.99
101,2000,21.34
101,2005,21.37
101,2010,23.54
101,2015,17.10
103,1985,19.28
103,1990,18.55
103,1995,17.23
103,2000,26.70
103,2005,19.94
103,2010,23.44
103,2015,14.82
105,1985,14.10
105,1990,11.43
105,1995,15.76
105,2000,18.13
105,2005,15.15
105,2010,20.26
105,2015,13.83
