county,year,temp
89,1995,41.52
89,2000,42.30
89,2005,43.66
89,2010,41.06
89,2015,44.84
91,1985,37.52
91,1990,41.49
91,1995,38.49
91,2000,40.45
91,2005,41.46
91,2010,40.93
91,2015,42.05
93,1985,38.24
93,1990,42.57
93,1995,39.34
93,2000,40.89
93,2005,42.55
93,2010,41.19
93,2015,43.30
95,1985,35.12
95,1990,38.70
95,1995,35.92
95,2000,38.19
95,2005,39.06
95,2010,39.00
95,2015,40.48
97,1985,38.48
97,1990,42.63
97,1995,39.93
97,2000,41.61
97,2005,42.49
97,2010,42.29
97,2015,43.22
99,1985,36.42
99,1990,40.60
99,1995,37.56
99,2000,39.90
99,2005,40.57
99,2010,40.75
99,2015,41.69
101,1985,37.66
101,1990,42.16
101,1995,38.82
101,2000,40.47
101,2005,41.73
101,2010,40.13
101,2015,43.17
103,1985,37.17
103,1990,41.88
103,1995,38.32
103,2000,40.16
103,2005,41.77
103,2010,40.34
103,2015,42.67
105,1985,38.32
105,1990,42.65
105,1995,39.75
105,2000,40.55
105,2005,42.12
105,2010,40.01
105,2015,43.58
