county,year,precip
89,1995,25.97
89,2000,17.42
89,2005,27.27
89,2010,28.14
89,2015,31.77
91,1985,49.59
91,1990,41.13
91,1995,36.15
91,2000,30.66
91,2005,41.72
91,2010,41.64
91,2015,46.96
93,1985,17.42
93,1990,22.00
93,1995,19.93
93,2000,17.80
93,2005,19.93
93,2010,14.54
93,2015,23.74
95,1985,36.28
95,1990,22.94
95,1995,34.48
95,2000,35.53
95,2005,31.03
95,2010,33.12
95,2015,35.68
97,1985,28.57
97,1990,20.34
97,1995,25.93
97,2000,31.21
97,2005,26.00
97,2010,25.69
97,2015,29.60
99,1985,57.74
99,1990,45.26
99,1995,41.48
99,2000,41.44
99,2005,35.88
99,2010,38.21
99,2015,52.71
101,1985,18.83
101,1990,23.54
101,1995,20.81
101,2000,19.71
101,2005,21.65
101,2010,16.56
101,2015,26.27
103,1985,51.50
103,1990,39.84
103,1995,36.45
103,2000,31.84
103,2005,43.63
103,2010,39.81
103,2015,43.93
105,1985,31.12
105,1990,29.29
105,1995,30.19
105,2000,25.17
105,2005,28.24
105,2010,28.44
105,2015,26.60
107,1985,54.72
107,1990,42.35
107,1995,34.48
107,2000,27.04
107,2005,39.49
107,2010,42.88
107,2015,47.62
109,1985,17.47
109,1990,20.79
109,1995,19.61
109,2000,17.21
109,2005,21.70
109,2010,17.61
109,2015,21.66
111,1985,49.04
111,1990,34.91
111,1995,37.75
111,2000,25.36
111,2005,43.14
111,2010,37.71
111,2015,39.03
113,1985,36.09
113,1990,26.64
113,1995,37.45
113,2000,30.49
113,2005,32.34
113,2010,30.53
113,2015,35.23
115,1985,42.20
115,1990,29.67
115,1995,39.54
115,2000,27.54
115,2005,39.43
115,2010,35.46
115,2015,38.74
117,1985,37.47
117,1990,32.85
117,1995,34.99
117,2000,24.70
117,2005,32.23
117,2010,34.83
117,2015,38.10
119,1985,22.47
119,1990,19.12
119,1995,20.49
119,2000,21.29
119,2005,23.00
119,2010,20.61
119,2015,35.32
121,1985,52.69
121,1990,41.67
121,1995,34.98
121,2000,26.67
121,2005,40.97
121,2010,42.63
121,2015,47.12
123,1985,27.32
123,1990,27.36
123,1995,28.47
123,2000,19.68
123,2005,27.88
123,2010,27.86
123,2015,27.74
125,1985,56.38
125,1990,40.88
125,1995,40.11
125,2000,38.84
125,2005,37.40
125,2010,37.94
125,2015,46.45
127,1985,46.10
127,1990,30.01
127,1995,42.65
127,2000,26.26
127,2005,43.98
127,2010,36.94
127,2015,39.35
129,1985,15.80
129,1990,20.59
129,1995,15.64
129,2000,16.59
129,2005,17.80
129,2010,14.22
129,2015,23.60
131,1985,39.24
131,1990,32.19
131,1995,38.56
131,2000,26.32
131,2005,33.27
131,2010,34.30
131,2015,39.61
133,1985,54.06
133,1990,46.53
133,1995,40.48
133,2000,35.53
133,2005,37.92
133,2010,41.06
133,2015,48.38
135,1985,20.39
135,1990,24.84
135,1995,22.82
135,2000,22.67
135,2005,21.47
135,2010,15.25
135,2015,24.36
137,1985,23.35
137,1990,21.67
137,1995,23.37
137,2000,20.50
137,2005,26.65
137,2010,23.39
137,2015,23.57
139,1985,49.74
139,1990,38.33
139,1995,36.77
139,2000,24.96
139,2005,43.43
139,2010,39.76
139,2015,41.17
141,1985,25.05
141,1990,25.21
141,1995,25.89
141,2000,20.30
141,2005,26.78
141,2010,25.72
141,2015,25.43
143,1985,30.60
143,1990,29.19
143,1995,34.37
143,2000,23.70
143,2005,29.67
143,2010,31.91
143,2015,30.47
145,1985,23.88
145,1990,24.19
145,1995,24.68
145,2000,27.00
145,2005,22.99
145,2010,23.11
145,2015,28.40
147,1985,24.45
147,1990,24.45
147,1995,25.63
147,2000,20.72
147,2005,26.83
147,2010,26.32
147,2015,23.97
149,1985,38.41
149,1990,31.66
149,1995,40.16
149,2000,26.46
149,2005,35.12
149,2010,33.53
149,2015,41.43
151,1985,32.89
151,1990,22.52
151,1995,28.57
151,2000,35.45
151,2005,26.77
151,2010,28.98
151,2015,31.06
153,1985,20.67
153,1990,20.83
153,1995,21.10
153,2000,17.38
153,2005,22.15
153,2010,18.76
153,2015,23.81
155,1985,35.11
155,1990,24.80
155,1995,33.74
155,2000,33.02
155,2005,32.23
155,2010,32.46
155,2015,30.57
157,1985,31.69
157,1990,26.70
157,1995,28.17
157,2000,19.34
157,2005,30.70
157,2010,31.12
157,2015,31.71
159,1985,33.46
159,1990,27.63
159,1995,31.43
159,2000,30.24
159,2005,28.28
159,2010,29.44
159,2015,28.62
161,1985,36.04
161,1990,31.73
161,1995,37.83
161,2000,24.88
161,2005,34.61
161,2010,32.78
161,2015,39.04
163,1985,23.29
163,1990,25.63
163,1995,26.51
163,2000,21.57
163,2005,25.57
163,2010,20.96
163,2015,21.95
165,1985,23.38
165,1990,25.97
165,1995,22.45
165,2000,25.34
165,2005,23.08
165,2010,20.53
