county,year,temp
91,1995,64.88
91,2000,64.79
91,2005,64.90
91,2010,64.23
91,2015,67.21
93,1985,64.67
93,1990,66.69
93,1995,64.48
93,2000,64.48
93,2005,64.42
93,2010,63.85
93,2015,66.65
95,1985,66.40
95,1990,68.39
95,1995,66.10
95,2000,65.99
95,2005,66.13
95,2010,65.10
95,2015,67.62
97,1985,59.94
97,1990,62.23
97,1995,60.27
97,2000,60.30
97,2005,60.78
97,2010,60.46
97,2015,62.50
99,1985,66.53
99,1990,68.43
99,1995,66.10
99,2000,66.25
99,2005,66.10
99,2010,65.09
99,2015,67.99
101,1985,67.27
101,1990,68.90
101,1995,66.73
101,2000,66.56
101,2005,67.04
101,2010,65.89
101,2015,69.05
103,1985,65.80
103,1990,67.54
103,1995,65.27
103,2000,64.95
103,2005,65.80
103,2010,64.90
103,2015,67.25
105,1985,61.24
105,1990,62.97
105,1995,60.88
105,2000,60.73
105,2005,61.23
105,2010,60.94
105,2015,62.65
107,1985,65.17
107,1990,66.99
107,1995,64.66
107,2000,64.37
107,2005,64.95
107,2010,64.31
107,2015,66.43
109,1985,66.30
109,1990,68.04
109,1995,65.67
109,2000,65.42
109,2005,66.14
109,2010,65.15
109,2015,67.39
111,1985,55.84
111,1990,57.58
111,1995,55.53
111,2000,55.81
111,2005,56.48
111,2010,55.47
111,2015,56.86
113,1985,61.12
113,1990,63.13
113,1995,61.32
113,2000,61.28
113,2005,61.64
113,2010,61.33
113,2015,63.26
115,1985,60.06
115,1990,62.37
115,1995,60.33
115,2000,60.50
115,2005,60.98
115,2010,60.53
115,2015,61.85
117,1985,59.31
117,1990,61.17
117,1995,59.15
117,2000,59.19
117,2005,60.03
117,2010,59.48
117,2015,60.47
119,1985,60.68
119,1990,62.31
119,1995,60.39
119,2000,60.52
119,2005,61.01
119,2010,60.41
119,2015,62.02
121,1985,60.24
121,1990,62.42
121,1995,60.47
121,2000,60.55
121,2005,61.08
121,2010,60.72
121,2015,62.42
123,1985,56.92
123,1990,58.71
123,1995,56.52
123,2000,56.98
123,2005,57.51
123,2010,56.57
123,2015,57.74
125,1985,63.54
125,1990,65.31
125,1995,63.16
125,2000,62.79
125,2005,63.17
125,2010,62.57
125,2015,64.48
127,1985,67.99
127,1990,69.49
127,1995,67.23
127,2000,66.83
127,2005,67.05
127,2010,66.23
127,2015,69.46
129,1985,59.72
129,1990,61.97
129,1995,59.82
129,2000,60.12
129,2005,60.73
129,2010,60.11
129,2015,60.89
131,1985,67.01
131,1990,68.81
131,1995,66.50
131,2000,66.44
131,2005,66.70
131,2010,65.29
131,2015,68.38
133,1985,62.30
133,1990,63.89
133,1995,61.97
133,2000,61.72
133,2005,62.01
133,2010,61.51
133,2015,63.36
135,1985,60.18
135,1990,62.07
135,1995,60.19
135,2000,60.12
135,2005,60.67
135,2010,60.28
135,2015,61.77
137,1985,58.49
137,1990,60.24
137,1995,58.10
137,2000,58.50
137,2005,59.05
137,2010,58.44
137,2015,59.82
139,1985,59.65
139,1990,61.37
139,1995,59.42
139,2000,59.37
139,2005,60.11
139,2010,59.64
139,2015,60.88
141,1985,63.17
141,1990,64.88
141,1995,62.83
141,2000,62.53
141,2005,62.86
141,2010,62.28
141,2015,64.25
143,1985,59.13
143,1990,61.30
143,1995,59.37
143,2000,59.43
143,2005,59.87
143,2010,59.42
143,2015,61.88
145,1985,62.73
145,1990,64.67
145,1995,62.88
145,2000,62.87
145,2005,63.00
145,2010,62.31
145,2015,63.86
147,1985,60.65
147,1990,62.59
147,1995,60.35
147,2000,60.58
147,2005,60.93
147,2010,60.47
147,2015,62.28
149,1985,60.83
149,1990,62.97
149,1995,61.02
149,2000,61.03
149,2005,61.47
149,2010,60.83
149,2015,63.31
151,1985,61.47
151,1990,63.40
151,1995,61.53
151,2000,61.67
151,2005,61.76
151,2010,61.47
151,2015,63.31
153,1985,64.35
153,1990,66.27
153,1995,64.27
153,2000,64.13
153,2005,64.22
153,2010,63.63
153,2015,66.00
155,1985,65.95
155,1990,67.82
155,1995,65.45
155,2000,65.25
155,2005,65.72
155,2010,64.58
155,2015,67.19
157,1985,60.82
157,1990,62.36
157,1995,60.57
157,2000,60.46
157,2005,61.02
157,2010,60.52
157,2015,62.18
159,1985,61.98
159,1990,63.98
159,1995,61.93
159,2000,61.75
159,2005,62.12
159,2010,61.55
159,2015,64.19
161,1985,66.02
161,1990,68.10
161,1995,65.57
161,2000,65.23
161,2005,65.94
161,2010,64.93
161,2015,67.53
163,1985,64.07
163,1990,65.88
163,1995,63.79
163,2000,63.27
163,2005,63.81
163,2010,63.20
163,2015,65.18
165,1985,64.66
165,1990,66.45
165,1995,64.37
165,2000,63.99
165,2005,64.91
165,2010,64.04
165,2015,66.23
167,1985,64.82
167,1990,66.61
167,1995,64.39
167,2000,64.02
167,2005,64.31
167,2010,63.73
167,2015,65.95
169,1985,62.94
169,1990,64.92
169,1995,62.88
169,2000,62.62
169,2005,62.96
169,2010,62.36
169,2015,64.81
171,1985,62.19
171,1990,63.88
171,1995,62.10
171,2000,62.06
171,2005,62.41
171,2010,61.76
171,2015,63.80
173,1985,66.73
173,1990,68.35
173,1995,66.16
173,2000,65.92
173,2005,66.36
173,2010,65.18
173,2015,68.14
175,1985,65.23
175,1990,67.07
175,1995,64.80
175,2000,64.42
175,2005,64.66
175,2010,64.02
175,2015,66.80
177,1985,65.79
177,1990,67.80
177,1995,65.48
177,2000,65.41
177,2005,65.47
177,2010,64.50
177,2015,67.34
179,1985,66.74
179,1990,68.73
179,1995,66.52
179,2000,66.14
179,2005,66.77
179,2010,65.79
179,2015,68.56
181,1985,62.60
181,1990,64.54
181,1995,62.36
181,2000,62.17
181,2005,62.48
181,2010,62.03
181,2015,63.94
183,1985,66.74
183,1990,68.79
183,1995,66.56
183,2000,66.12
183,2005,66.65
183,2010,65.69
183,2015,68.62
185,1985,66.92
185,1990,68.50
185,1995,66.28
185,2000,65.95
185,2005,66.51
185,2010,65.35
185,2015,68.42
187,1985,57.47
