county,year,precip
91,1995,43.92
91,2000,42.62
91,2005,49.19
91,2010,40.79
91,2015,51.06
93,1985,46.17
93,1990,37.12
93,1995,43.93
93,2000,40.16
93,2005,51.31
93,2010,42.34
93,2015,60.42
95,1985,54.51
95,1990,38.84
95,1995,45.24
95,2000,39.89
95,2005,53.95
95,2010,43.66
95,2015,50.44
97,1985,49.06
97,1990,54.41
97,1995,55.21
97,2000,42.91
97,2005,57.47
97,2010,46.56
97,2015,62.49
99,1985,52.42
99,1990,37.81
99,1995,50.76
99,2000,39.98
99,2005,60.49
99,2010,40.05
99,2015,57.09
101,1985,49.90
101,1990,35.53
101,1995,43.74
101,2000,43.61
101,2005,57.85
101,2010,46.20
101,2015,51.28
103,1985,44.43
103,1990,42.16
103,1995,52.93
103,2000,38.25
103,2005,50.33
103,2010,40.96
103,2015,46.73
105,1985,40.65
105,1990,48.76
105,1995,51.86
105,2000,41.72
105,2005,49.66
105,2010,41.77
105,2015,65.41
107,1985,50.29
107,1990,40.18
107,1995,49.37
107,2000,39.93
107,2005,49.96
107,2010,39.16
107,2015,45.08
109,1985,52.65
109,1990,38.44
109,1995,50.70
109,2000,37.49
109,2005,50.57
109,2010,40.43
109,2015,39.22
111,1985,49.34
111,1990,76.03
111,1995,63.89
111,2000,52.17
111,2005,60.81
111,2010,53.25
111,2015,75.02
113,1985,47.71
113,1990,49.86
113,1995,56.60
113,2000,39.29
113,2005,58.19
113,2010,45.55
113,2015,68.13
115,1985,43.27
115,1990,61.30
115,1995,51.44
115,2000,44.22
115,2005,46.90
115,2010,41.98
115,2015,58.68
117,1985,47.92
117,1990,58.72
117,1995,56.90
117,2000,42.61
117,2005,62.74
117,2010,45.54
117,2015,67.90
119,1985,46.28
119,1990,54.69
119,1995,55.73
119,2000,38.03
119,2005,54.72
119,2010,45.81
119,2015,61.15
121,1985,48.54
121,1990,55.09
121,1995,54.25
121,2000,41.56
121,2005,58.68
121,2010,45.53
121,2015,63.17
123,1985,50.57
123,1990,77.72
123,1995,64.22
123,2000,55.10
123,2005,60.66
123,2010,47.59
123,2015,74.21
125,1985,43.20
125,1990,43.31
125,1995,45.19
125,2000,38.84
125,2005,51.74
125,2010,38.77
125,2015,53.24
127,1985,46.41
127,1990,34.21
127,1995,55.19
127,2000,39.17
127,2005,66.82
127,2010,34.03
127,2015,52.55
129,1985,41.49
129,1990,64.94
129,1995,54.86
129,2000,44.84
129,2005,48.41
129,2010,41.92
129,2015,60.98
131,1985,57.25
131,1990,39.58
131,1995,48.33
131,2000,43.02
131,2005,61.48
131,2010,42.52
131,2015,47.76
133,1985,38.41
133,1990,46.70
133,1995,49.79
133,2000,35.78
133,2005,47.79
133,2010,43.49
133,2015,61.35
135,1985,47.91
135,1990,55.63
135,1995,53.16
135,2000,41.60
135,2005,56.95
135,2010,45.26
135,2015,62.66
137,1985,56.37
137,1990,65.08
137,1995,66.55
137,2000,45.27
137,2005,72.02
137,2010,60.51
137,2015,78.42
139,1985,48.97
139,1990,57.44
139,1995,59.05
139,2000,43.35
139,2005,59.47
139,2010,49.19
139,2015,68.09
141,1985,40.15
141,1990,41.59
141,1995,46.20
141,2000,35.83
141,2005,48.99
141,2010,39.59
141,2015,53.62
143,1985,51.12
143,1990,54.74
143,1995,55.27
143,2000,43.41
143,2005,55.70
143,2010,44.76
143,2015,66.20
145,1985,42.49
145,1990,41.92
145,1995,47.51
145,2000,40.28
145,2005,59.07
145,2010,39.85
145,2015,66.20
147,1985,42.78
147,1990,52.95
147,1995,52.88
147,2000,38.66
147,2005,51.57
147,2010,40.32
147,2015,63.12
149,1985,47.24
149,1990,50.95
149,1995,50.73
149,2000,39.87
149,2005,61.88
149,2010,48.58
149,2015,63.56
151,1985,46.88
151,1990,48.71
151,1995,55.00
151,2000,41.11
151,2005,59.85
151,2010,45.95
151,2015,67.06
153,1985,42.96
153,1990,38.40
153,1995,44.38
153,2000,38.71
153,2005,51.44
153,2010,45.34
153,2015,54.10
155,1985,46.95
155,1990,41.88
155,1995,39.83
155,2000,46.16
155,2005,49.70
155,2010,40.28
155,2015,48.37
157,1985,44.70
157,1990,52.63
157,1995,55.35
157,2000,40.88
157,2005,56.18
157,2010,48.68
157,2015,65.06
159,1985,41.45
159,1990,42.98
159,1995,49.35
159,2000,36.73
159,2005,55.89
159,2010,48.19
159,2015,60.30
161,1985,43.87
161,1990,38.99
161,1995,44.60
161,2000,45.02
161,2005,44.93
161,2010,41.79
161,2015,44.78
163,1985,45.43
163,1990,42.24
163,1995,47.66
163,2000,37.49
163,2005,51.58
163,2010,38.23
163,2015,53.48
165,1985,50.38
165,1990,38.86
165,1995,51.64
165,2000,37.75
165,2005,49.60
165,2010,38.12
165,2015,47.17
167,1985,48.56
167,1990,40.02
167,1995,47.54
167,2000,37.59
167,2005,51.22
167,2010,39.53
167,2015,52.57
169,1985,41.49
169,1990,40.09
169,1995,44.57
169,2000,34.98
169,2005,53.56
169,2010,44.94
169,2015,53.95
171,1985,46.58
171,1990,43.23
171,1995,45.72
171,2000,37.42
171,2005,60.78
171,2010,47.54
171,2015,65.17
173,1985,43.13
173,1990,37.43
173,1995,44.76
173,2000,44.56
173,2005,54.65
173,2010,45.22
173,2015,47.16
175,1985,48.45
175,1990,39.90
175,1995,45.96
175,2000,38.67
175,2005,49.14
175,2010,42.22
175,2015,49.54
177,1985,51.72
177,1990,37.93
177,1995,44.59
177,2000,40.79
